seqnames	start	end	width	strand	Conc	Conc_SPS	Conc_SIR	Fold	p.value	FDR
XI	431476	431876	401	*	7.992650238363779	7.92696608291534	8.028883593675292	-0.046753659510080384	0.6191435194376647	1
II	350740	351140	401	*	8.066866402093115	7.992280984393479	8.107816954614655	-0.04727660410905486	0.6205869484263105	1
XII	187261	187661	401	*	7.8245290450489975	7.776659856531996	7.851186238419957	-0.04608518188123882	0.6229600751565181	1
XVI	947808	948208	401	*	0	0.26342638003718777	0	0.009362430780971136	0.6252613316383138	1
XIII	67964	68364	401	*	5.8896800629387185	5.8718196120031045	5.899787630428729	-0.045373201654686564	0.6305567437376187	1
XIV	62984	63384	401	*	8.695812836335987	8.737859409195805	8.671224324327527	0.04337182413206725	0.6310721161569575	1
XI	315489	315889	401	*	6.326155290790879	6.5151743968645555	6.205871478647352	0.02535956243040591	0.6316789710102593	1
XI	140845	141245	401	*	6.261897441984339	6.231572827726845	6.278943841275445	-0.045688213345755825	0.6321075962352101	1
V	132647	133047	401	*	7.248350403465067	7.321624771506384	7.204745404711157	0.04417500629267515	0.6358988129428524	1
II	595579	595979	401	*	7.88489035577146	7.918667553327442	7.86522799875198	0.04308575929808605	0.6360236859917523	1
XIV	503094	503494	401	*	8.679411897107386	8.724470068281471	8.653018110721835	0.04503665956035873	0.6360626051386999	1
X	90177	90577	401	*	8.591545686986132	8.559955574455936	8.609291392977052	-0.04034206337310511	0.6366887939126719	1
XI	578771	579171	401	*	6.162514357127991	6.102827450649633	6.195544255654302	-0.04366422578601188	0.6368107052112436	1
XVI	132218	132618	401	*	8.820772116328591	8.871997887275231	8.790662334630461	0.044388676210512706	0.6419485202422699	1
IV	1095196	1095596	401	*	7.463797010554223	7.53749538771367	7.419929212188987	0.043525394725355916	0.6430778458147361	1
XIII	271558	271958	401	*	7.9191296490004355	7.961270402699357	7.89448477240545	0.04383695096919022	0.6462065359043451	1
XV	682131	682531	401	*	7.548103883530894	7.494932927082251	7.57762999632428	-0.04306434189319697	0.646932775530923	1
V	422477	422877	401	*	7.889050578176483	7.918733039800912	7.871810889070219	0.042629466165075486	0.6482100903767714	1
XVI	520191	520591	401	*	8.821752816910863	8.851571889274386	8.80443247778668	0.039601304494929504	0.6499201188515974	1
III	90776	91176	401	*	7.46276083347952	7.247857141601461	7.572567492046443	-0.021066457210214298	0.6543029711187995	1
X	404844	405244	401	*	7.896210807833769	7.840622623627473	7.927039563493121	-0.04215868867795712	0.6561088257305372	1
IV	461297	461697	401	*	6.953297685604091	6.99210768692304	6.930642602547759	0.04163937686116879	0.6568542059262131	1
X	223905	224305	401	*	6.50738945518694	6.464683264576163	6.531237146414365	-0.04219005890152419	0.6587400524891127	1
IV	488653	489053	401	*	6.431934186109149	6.382756236292124	6.459301094373372	-0.040944371121716165	0.6634064007022704	1
VII	156138	156538	401	*	8.051595107599669	8.103819579043021	8.02088120632096	0.040616103068479	0.669250990665258	1
VII	328392	328792	401	*	6.181263920422008	6.146779642146898	6.2006053513934285	-0.04036070331431266	0.6725052621144376	1
IV	520815	521215	401	*	7.052859862273224	7.0974297503765715	7.0267591822134445	0.039874121980152076	0.6745105813169467	1
X	348732	349132	401	*	7.544984681014899	7.602880371009888	7.510827460216586	0.03966571880503695	0.6753398605751963	1
VIII	214079	214479	401	*	6.637457181095127	6.810322009786984	6.5285031971894485	0.021206214512366914	0.6756812161630379	1
XIV	442783	443183	401	*	6.120784209381732	6.162566550778732	6.096353801087377	0.03915490912106912	0.6757005307772572	1
XIII	223877	224277	401	*	7.943889282392804	7.898926776228855	7.968966682773629	-0.039647272370979515	0.6779037806128014	1
IV	302837	303237	401	*	7.316707416511077	7.371487358151209	7.284444636160577	0.03942107864816681	0.6782784413521503	1
XVI	627461	627861	401	*	8.603999184720303	8.544847271889838	8.636742319843268	-0.03942152936229241	0.6798450486748961	1
VII	528556	528956	401	*	8.427118470821942	8.377724399469757	8.454602481956906	-0.0388068015394984	0.6829935118933905	1
X	220209	220609	401	*	8.914790358200413	8.887360207531486	8.930233707966984	-0.02903915694609052	0.6859926448751907	1
VII	650733	651133	401	*	8.097243156302632	8.116254960044046	8.086265713068775	0.0351325881288603	0.6869141852401065	1
XVI	587249	587649	401	*	8.08740060265542	8.147496782857928	8.051901465982414	0.03682748015756235	0.6873553368531587	1
IV	221861	222261	401	*	7.2560201032745235	7.219975044203138	7.276220026911215	-0.037987500745176914	0.6893494888311184	1
VIII	388703	389103	401	*	6.789754481529061	6.766906691037759	6.802649720353861	-0.035748801932081596	0.6898803498012482	1
II	615021	615421	401	*	6.344744166980498	6.3174343033076745	6.360120789598038	-0.03772207296632558	0.6903395623222146	1
II	197393	197793	401	*	7.2788888349990115	7.311653696107994	7.259826450089348	0.03622057556604217	0.69201812708124	1
X	268422	268822	401	*	7.492776721756325	7.453226586299559	7.514899343614134	-0.03614179003647794	0.6975175834224248	1
V	131229	131629	401	*	7.311338518353704	7.346408509634598	7.290908997432016	0.03628463757680793	0.7008494815551236	1
XIII	253314	253714	401	*	7.674124749279651	7.694976295616692	7.662072858231718	0.033513754209719616	0.7036701559463947	1
X	337596	337996	401	*	8.179861113168686	8.223892097312696	8.154083741898889	0.035552701140929524	0.7089996593260133	1
III	61230	61630	401	*	6.53953596840266	6.463775606762638	6.581105861090645	-0.033315545504636626	0.7116731400618914	1
IV	1420621	1421021	401	*	8.180185624999147	8.318190519059598	8.094962383713938	0.019481280025208814	0.7162875418638375	1
XII	605169	605569	401	*	7.181252778072114	7.133396335608224	7.207903054631287	-0.03432316127342461	0.719357244264615	1
V	250121	250521	401	*	6.415344113816546	6.371692490109979	6.439707434989385	-0.03396230415243228	0.71994135362198175	1
XVI	930256	930656	401	*	7.7986378002764605	7.932317105973878	7.716292761293554	0.019396517155672647	0.7200813473896042	1
VII	433259	433659	401	*	8.523689559947679	8.556670726139489	8.50449903581802	0.03398953135131555	0.7212875302702961	1
XIII	167390	167790	401	*	6.937147738250779	6.829617176824884	6.9951768467952284	-0.02322776574407913	0.7220221455464841	1
V	135275	135675	401	*	6.288832678869243	6.277993041564714	6.294990386133493	-0.0330644836160275	0.7284717015344804	1
II	812943	813343	401	*	4.878804818782581	4.800858910293807	4.921524717520242	-0.02716051104927692	0.7304870223539575	1
II	644961	645361	401	*	6.6252898014116255	6.60464068064164	6.6369579461003205	-0.03265050444105996	0.7324476726237077	1
VII	149017	149417	401	*	8.187574886472257	8.168646593067459	8.19828058891306	-0.03021290962352739	0.735640762636001	1
IV	690533	690933	401	*	7.051651108310335	6.979555211846943	7.0912868276815955	-0.026297199069333616	0.7367538945753953	1
X	204730	205130	401	*	6.568189001808386	6.649825700044371	6.519377860093218	0.028900687029069526	0.7371338073182288	1
XII	253280	253680	401	*	8.501084035404338	8.464001783420478	8.521853661651514	-0.02703065038492792	0.7377418735692531	1
VII	772923	773323	401	*	4.286579969308147	4.4286936082394925	4.1986094570011225	0.016244400802105614	0.7392209090168307	1
IX	141720	142120	401	*	7.120264537113428	7.151614458395878	7.102039609112476	0.031174932219512973	0.7423820005545734	1
XIV	576117	576517	401	*	8.621687616191005	8.569284940316372	8.650798998871837	-0.030924706090806043	0.743440939595339	1
XII	924530	924930	401	*	8.47444468453433	8.492553410207059	8.463993864179452	0.028397197105962474	0.7455264827072436	1
IV	147744	148144	401	*	8.352468818713298	8.32179046978844	8.369710785557631	-0.030381957534910804	0.7465498876487056	1
IV	62	462	401	*	7.748573125439746	7.676801654910908	7.78803724468285	-0.025873489630913946	0.7476842927390541	1
II	193555	193955	401	*	9.029170901845415	9.060498354291289	9.01095926187665	0.029700814323853287	0.7510321087825941	1
XVI	227765	228165	401	*	8.312362437387259	8.296845520332504	8.321154886973849	-0.02478509020640647	0.752433549377202	1
XVI	825008	825408	401	*	8.02063207668723	7.927102363541722	8.07147550279781	-0.022220157406178827	0.7526663632149048	1
XII	737694	738094	401	*	7.690669305070634	7.663747689322434	7.705830494779391	-0.029737869030164076	0.7552052417549211	1
X	123075	123475	401	*	8.998083518263789	9.02569924094806	8.982062476575594	0.029143409191980493	0.7559186156417069	1
XIII	26023	26423	401	*	8.608370779849178	8.660303115297987	8.577833662743226	0.026973180892868452	0.7602298761017556	1
XIV	288961	289361	401	*	6.739413289695601	6.772306457298821	6.720274899657407	0.028633468151250552	0.7626974042489446	1
X	545283	545683	401	*	8.151068527248288	8.103045151243808	8.177809385001039	-0.028330343087328486	0.7627980644656749	1
II	642837	643237	401	*	7.994950867261099	8.047745872194737	7.9638915456494495	0.02765383641849627	0.7631579063703566	1
III	225256	225656	401	*	6.669769969058266	6.722371216264909	6.638827979541951	0.028719855989935986	0.7635088503389011	1
V	460063	460463	401	*	7.5529655818700014	7.493080612851703	7.586101603018352	-0.02592180030516395	0.7646829907477498	1
XII	921534	921934	401	*	8.739403357756574	8.75855624878023	8.728343593433443	0.026507003752302742	0.7650649429088854	1
XIV	330881	331281	401	*	8.256445165056435	8.230002508149198	8.271340463499564	-0.026817633029335736	0.7677183584668301	1
XI	458378	458778	401	*	5.770044209401622	5.748102062139097	5.782434354803164	-0.027752024757285415	0.7699061822686126	1
XIII	-161	239	401	*	4.184308650275476	4.1211452502762	4.219198021337907	-0.019919727917258833	0.7710267403155164	1
IV	926845	927245	401	*	7.910505480634597	7.881173761698922	7.927002544692632	-0.026010037784666953	0.7728423875287125	1
IV	431864	432264	401	*	9.024483077697138	9.125444847474116	8.963451073448265	0.016328037868637728	0.7749378064553063	1
IX	129827	130227	401	*	8.359384204617731	8.384193085616223	8.345013774842874	0.026464013637538347	0.7776401037413945	1
II	662479	662879	401	*	7.906225901935845	7.9569371391341495	7.876427102777939	0.02660218077497766	0.7782010523073918	1
VII	595777	596177	401	*	5.402389469537268	5.378334165679497	5.415957392496877	-0.024694714180696166	0.7791129416743726	1
VII	1022293	1022693	401	*	5.90414767189258	5.906638522574426	5.9027223954163945	-0.026767572899150185	0.7791914986781476	1
XII	704425	704825	401	*	8.88998492111616	8.902934007502562	8.882532923219552	0.022911952753013814	0.7823949644603283	1
VII	229746	230146	401	*	8.358095617750758	8.329579157664979	8.374141187475102	-0.02389883632993286	0.7828114658349502	1
XVI	560102	560502	401	*	6.474874146573254	6.44095940340303	6.493901951423076	-0.026083768691251036	0.78437150197571	1
X	294397	294797	401	*	8.153668575428904	8.170802864622171	8.14378540510212	0.023768238260882618	0.7866437965170748	1
VII	779578	779978	401	*	7.93394950105824	7.986011080958039	7.903334179611316	0.023458709479708656	0.788952715696786	1
VII	584313	584713	401	*	6.8896453665810755	6.929655089229414	6.866274414619586	0.02471624291359397	0.7890724506110776	1
IV	889085	889485	401	*	7.37182912969434	7.31054748678765	7.405712858980396	-0.023444020343526665	0.7897430327252901	1
V	99998	100398	401	*	6.778464121803114	6.80842067888918	6.7610626044294735	0.025276576777827773	0.7911767332963546	1
V	431117	431517	401	*	6.84952290292778	6.84002158601859	6.854924263996811	-0.02515614112487127	0.7922248752316638	1
V	342471	342871	401	*	7.7345802622144255	7.754150973925188	7.7232766346173145	0.022180368053518	0.7926682207619569	1
X	703081	703481	401	*	8.670877011195744	8.64797304303882	8.683803565044421	-0.023997081871060238	0.7948607436971007	1
XIV	275867	276267	401	*	8.393535567030403	8.443429871744767	8.364230153885705	0.0213654584020142	0.7950183329911388	1
XVI	425233	425633	401	*	9.105169841860302	9.12220892854581	9.09534209845191	0.02343783249192577	0.7961802242164966	1
XII	875099	875499	401	*	8.770778131679052	8.786820847170718	8.761530128734236	0.021835329622438945	0.7977272410245654	1
XIV	619704	620104	401	*	6.97600076353511	7.0587951345042805	6.926465019389907	0.015202390302827577	0.7992226884790128	1
X	75483	75883	401	*	8.360165364373422	8.34815451518888	8.366984076937582	-0.021313494768297938	0.8007199906718705	1
XIV	559242	559642	401	*	8.703345343615403	8.682379742861508	8.715190297759314	-0.018279103550263725	0.8013311176505254	1
XI	389960	390360	401	*	6.522100234840582	6.589870170522385	6.481895546390577	0.019438118002820078	0.80305304880557	1
X	633073	633473	401	*	7.188675315017217	7.150401951653245	7.2100984050841355	-0.022727906183423935	0.804408005181777	1
XV	316300	316700	401	*	7.497457634102063	7.450082861748152	7.523846456990411	-0.023005537093431224	0.8050280735784514	1
IX	424542	424942	401	*	7.185952769054006	7.263979870331657	7.139394864995238	0.016309959523907822	0.8058957818564241	1
IV	930419	930819	401	*	7.277104566915493	7.307958193584829	7.259173070030358	0.02336957474162846	0.8061962514814787	1
VIII	126041	126441	401	*	8.661121944052796	8.674004545826339	8.653708477009532	0.020462438136600338	0.8065285759050933	1
III	133347	133747	401	*	8.697706164040856	8.653762373471691	8.722228724574935	-0.021757357172913456	0.8104369572313643	1
XIII	852117	852517	401	*	7.85666948854924	7.885191654302418	7.840114306626416	0.022498203570565544	0.8114928146751217	1
XII	633252	633652	401	*	7.500204358343474	7.5290793069705	7.483441147608075	0.021827705362178585	0.8142452260741617	1
IV	588427	588827	401	*	7.080935225025168	7.133948219064998	7.04974386749414	0.020139427838093114	0.81610457998285	1
VII	110479	110879	401	*	6.9018709626239225	6.949087615608898	6.874179579501873	0.02174970244848516	0.8186557671710604	1
X	623037	623437	401	*	7.9809124288473985	8.028737055188126	7.9528549938202815	0.019294271551525997	0.8240124108639384	1
VII	423026	423426	401	*	7.412102599059455	7.388663518365271	7.425327344636754	-0.020224639973060506	0.8313715462177956	1
XV	55135	55535	401	*	6.865399815850461	6.925210326696275	6.830075073932709	0.017694572249106283	0.8335388748353256	1
V	194701	195101	401	*	8.611931989045692	8.634763332475407	8.598721427460239	0.01982394149556685	0.8338311599400048	1
XIV	339994	340394	401	*	6.737931025669129	6.754568418127509	6.728337085009396	0.019729204997867855	0.8354606594914237	1
X	58916	59316	401	*	6.6001544487596835	6.649603789651378	6.5711175828910315	0.019665449604499223	0.8364590885096823	1
XIII	420351	420751	401	*	7.82841416562616	7.844680622205826	7.819036033641655	0.01900618574830422	0.8365243909040398	1
II	126269	126669	401	*	7.0682029064969365	7.03958848190878	7.084302750400735	-0.019665633897321146	0.8368612840662097	1
XV	167980	168380	401	*	7.276491357612028	7.29622711729555	7.265091368061744	0.01937379491584196	0.8376938220677297	1
XII	818632	819032	401	*	7.593242561217018	7.582579297698991	7.599300654380248	-0.01927768303566015	0.8387888855874724	1
VII	1004012	1004412	401	*	6.958835732284645	6.941543534124483	6.968624720302835	-0.01855527493057817	0.8390635851833781	1
XI	385067	385467	401	*	7.69441211579547	7.707617799352569	7.686811381876788	0.01925976834831889	0.8393731482727449	1
XII	660102	660502	401	*	8.821794289458756	8.858004663036748	8.800687137824305	0.01838065178902903	0.8399257324335035	1
V	303416	303816	401	*	7.442123086776835	7.47401027433588	7.423580322285277	0.018849025872980388	0.84029274539217	1
XVI	450764	451164	401	*	8.12112706705991	8.129322670691389	8.11642287654852	0.01759211079093727	0.8405585495250696	1
XV	505185	505585	401	*	8.648535816730286	8.6345649013704	8.656458870319787	-0.016679085745225957	0.8455787366799636	1
XV	1018820	1019220	401	*	5.741547535466969	5.747116754971292	5.7383554451089696	-0.01788985183483044	0.8457498990848322	1
XII	504082	504482	401	*	7.827339491110235	7.852440162812656	7.812797706145847	0.017818968040389415	0.8507609560411109	1
XIII	302759	303159	401	*	7.506928770328256	7.4953364403592895	7.513511376566532	-0.017306649031305164	0.8524083774732019	1
IV	239776	240176	401	*	8.202733624786577	8.213719962443983	8.196417949269364	0.01521130571105896	0.8541544743843024	1
XVI	525171	525571	401	*	7.139650283989728	7.213319036186271	7.09580085115545	0.0098362880448554	0.8541629614377465	1
VIII	375013	375413	401	*	7.947943436705241	7.91943265707007	7.96398585917728	-0.017272055747143255	0.8555162661909118	1
X	355530	355930	401	*	7.489024096098482	7.5157508980649474	7.47352635159599	0.01709211258380502	0.856622770761007	1
VII	753864	754264	401	*	6.905334346159491	6.900575719927151	6.908046530533835	-0.017130195910870356	0.8575469690344285	1
XII	732007	732407	401	*	7.182901916976881	7.162000144691595	7.194711216617662	-0.016703187644338577	0.8596825185703743	1
V	242137	242537	401	*	8.342358570231417	8.370875729981929	8.325806339663677	0.016407448770551343	0.8624224398623354	1
IV	806156	806556	401	*	7.992825069493224	8.037499589728208	7.966661594271375	0.011701519996969372	0.86673270461856	1
XVI	404196	404596	401	*	7.111431128852647	7.10517012175441	7.114996685433478	-0.016004941398537576	0.8669246184757575	1
VII	878423	878823	401	*	7.807884064463287	7.781713463035315	7.822628271712048	-0.01591402556773732	0.8671801299525694	1
V	311785	312185	401	*	7.80314019498718	7.817590874559534	7.794817208029423	0.014555083866198297	0.8727034825547035	1
XII	636188	636588	401	*	7.197230812250988	7.186750072692797	7.203185797691343	-0.014721742503641215	0.8730405471804304	1
V	435539	435939	401	*	7.501181699556419	7.486188578985744	7.509679754547213	-0.01393812085034592	0.8754647100793077	1
VIII	151014	151414	401	*	8.156454575409379	8.17505185426883	8.14571892390073	0.01480403650083413	0.8763562448023163	1
VII	661679	662079	401	*	8.567486718315905	8.55524674038837	8.574434647782175	-0.01241526579217152	0.8785546717774699	1
XII	747434	747834	401	*	7.353421089648936	7.3446065439627635	7.3584338981867585	-0.013937795256701854	0.8796257328403142	1
IV	959937	960337	401	*	7.057713082225202	7.073529753980995	7.048596515145127	0.013615705443240322	0.8813689468113894	1
VI	74694	75094	401	*	7.958055180181063	7.933289385215757	7.9720184956425095	-0.013599696509894154	0.8834903228247991	1
IV	1461560	1461960	401	*	7.8432690782263075	7.842442550822819	7.84374116708507	0.011677394625948391	0.8847811187779324	1
VIII	48250	48650	401	*	8.048324845324482	8.05930775273879	8.042011153591623	0.013745627848446145	0.8853909100439323	1
VII	884112	884512	401	*	7.154648330200534	7.151960837249995	7.156181795701277	-0.0133848294367442	0.8854738891648978	1
XIII	861095	861495	401	*	7.735036382346071	7.751859200218401	7.725334529180212	0.012821681837854886	0.8862998024463011	1
V	191898	192298	401	*	9.015258147394986	9.021750826470727	9.011534883776394	0.013137123019044008	0.8882047843397691	1
VII	144423	144823	401	*	6.116063977842498	6.14910492260873	6.0968380354645975	0.013164575326536532	0.8900509631943636	1
XIII	751258	751658	401	*	7.568648525396536	7.58909630314752	7.5568326295144	0.012298097972244218	0.8909199628037328	1
VII	962850	963250	401	*	8.03786670687104	8.080096531300832	8.013168518533766	0.008847905806252459	0.8917227946672395	1
IV	680097	680497	401	*	7.64005015809181	7.667931519514725	7.623872638553379	0.011555664946859964	0.8921878656615156	1
VIII	98344	98744	401	*	8.6953589501085915	8.706388514715064	8.689018274866473	0.012853222425386432	0.8922609145847304	1
XVI	482005	482405	401	*	7.641205046225273	7.671857016648344	7.623392731465213	0.012520254142491876	0.8953897527473952	1
VII	401312	401712	401	*	6.933015383707511	6.897715621299589	6.9528055435724525	-0.012195089660126517	0.8982700187323739	1
IV	307838	308238	401	*	8.569121070228105	8.573032170304902	8.566881386190689	0.01016882015824758	0.8984442929505327	1
VIII	50808	51208	401	*	6.851520946707955	6.853061671528333	6.8506397932028555	0.012061885371439443	0.8994096709123143	1
X	291142	291542	401	*	7.9955002086171545	8.013680097640492	7.9850079088519585	0.010109280821065606	0.9056830106057296	1
XV	1091069	1091469	401	*	5.397515370712604	5.41034016259992	5.390135404844983	0.009992240886168085	0.9101670810511217	1
XII	931894	932294	401	*	8.825692143520305	8.828605537328901	8.824024701743332	0.009731529902361133	0.9101956195500792	1
VII	281191	281591	401	*	6.773736150231653	6.809349957994922	6.752983592649695	0.008538281594693185	0.9149006541087056	1
XIII	608194	608594	401	*	6.211947972443371	6.258746852577767	6.184507981066119	0.0065682751408104294	0.9167271047691565	1
IV	1080391	1080791	401	*	8.107471197428392	8.117415389904526	8.101757874922265	0.008289744876765728	0.9230266976663645	1
IV	465049	465449	401	*	8.710015377124902	8.710351008061185	8.709823552955523	0.008805514513331109	0.9238625551750554	1
V	362284	362684	401	*	8.225866574457859	8.238510981529162	8.218591129043615	0.007938461787437595	0.9255764657315403	1
XIII	195960	196360	401	*	6.09336925406692	6.1100059539615446	6.083775716419175	-0.00856897803388811	0.9275675094482022	1
XIII	282919	283319	401	*	9.125092224678568	9.134328825981253	9.119787494060763	0.008278506201995581	0.9298874015590604	1
XV	443656	444056	401	*	8.621278616835559	8.618933192370593	8.622617149407228	0.007375662367740709	0.931753920980116	1
V	270197	270597	401	*	7.988359634099652	7.983130914609831	7.991338987475693	-0.006699283039892499	0.9325309862531749	1
VI	90571	90971	401	*	8.358405526673792	8.358354698869707	8.358434570329292	0.007610357886193033	0.9329223642586758	1
XVI	566796	567196	401	*	6.887454954226233	6.896502176627689	6.882259525068954	-0.007933637174719167	0.9338083776562228	1
IV	442282	442682	401	*	5.427680569064222	5.452341251907881	5.4133971481523515	-0.007656934364011643	0.9342563986681949	1
XIII	104340	104740	401	*	6.509485358658785	6.512727669971372	6.507629332466946	0.0066756372951752045	0.9367556549589395	1
IV	755189	755589	401	*	7.376680707992356	7.373352314074609	7.378579205408804	0.007430215518858518	0.9376173519647159	1
VIII	382774	383174	401	*	8.062808209119561	8.058287589455217	8.065385074691179	0.006091817751028905	0.9397402967818146	1
XIV	479124	479524	401	*	7.330402115555024	7.310643194419665	7.341572603613328	-0.007158071446902522	0.9399764797919675	1
XIII	477741	478141	401	*	7.493976866532353	7.516643911015175	7.4808625563809965	0.006573868626201547	0.9417982077646272	1
IV	992734	993134	401	*	7.755996510612791	7.7715055671577575	7.747058757811825	0.006436910369077746	0.9420320704141265	1
XIII	119234	119634	401	*	6.985736511892281	7.010800023785455	6.971216552222649	0.00562696254590704	0.9437203744345115	1
IX	258288	258688	401	*	6.693832078499964	6.707573123425558	6.685920888875301	-0.006541423516087148	0.9444764703945066	1
XVI	257001	257401	401	*	8.656082139761727	8.656868859517733	8.655632392924463	0.006575294153919277	0.9451221118045515	1
XII	1028392	1028792	401	*	8.92520515959596	8.938768976503857	8.917396764536962	0.006480793321084161	0.9454118964575464	1
XII	541186	541586	401	*	7.69488001031362	7.665895146701851	7.711185032650037	-0.003843380219172104	0.9455541471456103	1
XIII	349812	350212	401	*	7.7454953019205774	7.741031629873032	7.748039784692393	0.005721456617790315	0.9498583720929501	1
VII	190789	191189	401	*	8.003542263945953	7.987627248617018	8.012558349070401	-0.005281791971967659	0.9502072605479563	1
XIV	405683	406083	401	*	8.0495941330472	8.05355298731274	8.047327043599639	-0.005608467920079047	0.9503094798554146	1
V	6083	6483	401	*	7.700329111709214	7.706847237955117	7.696591203312884	-0.0052124266498272415	0.9540811824358677	1
XIII	192298	192698	401	*	6.237669446056222	6.2530303856653076	6.228817770953191	-0.0052963675323232	0.9543465598660215	1
VIII	341539	341939	401	*	7.988310253917761	8.000227664794286	7.981455843086396	0.004489720668344589	0.9553023402887246	1
VI	114491	114891	401	*	8.173727465610371	8.148716378804856	8.187827217070232	-0.0029138720477729376	0.9558007200978502	1
VII	974424	974824	401	*	7.380073317853679	7.395097245678055	7.371417444048682	0.0048596640650581235	0.9582936510317208	1
V	260033	260433	401	*	7.259063696133417	7.27236772860577	7.251405943389333	0.0046694844143604555	0.9590012015344715	1
XII	125014	125414	401	*	7.739048927186277	7.724595438702183	7.747243512663207	-0.004466204509962421	0.9624681540112472	1
XIII	797905	798305	401	*	8.0558470715113355	8.066255803801907	8.049865332883392	0.003694706519083934	0.9642625318905268	1
X	26316	26716	401	*	7.265495291141991	7.271974701614551	7.26177966340729	-0.004097713992329023	0.9656999981063208	1
III	137049	137449	401	*	7.2126201398146454	7.231408677125044	7.201772941213648	-0.0038599860745938386	0.967594555777693	1
VIII	293286	293686	401	*	7.90701381275643	7.902468718052248	7.909604595244635	-0.003640760083222944	0.969525260075597	1
II	336837	337237	401	*	7.207465268665901	7.205787386999331	7.208423182774418	-0.00358082694903743	0.9700981503323414	1
IV	1233675	1234075	401	*	7.753898905412277	7.75914412963567	7.750893050034149	0.003367606809938215	0.9716126762852982	1
II	101358	101758	401	*	6.303180463160518	6.316931512323946	6.2952634703522605	-0.003339209805102479	0.9718492203721917	1
VII	598777	599177	401	*	8.119990779008006	8.114080978669268	8.123356970276737	0.0032714242908886905	0.9718567757824651	1
IX	370289	370689	401	*	5.689312221954316	5.729062766364535	5.666096001112979	-0.0024302209967760366	0.9797034660356416	1
IV	330497	330897	401	*	7.9438380913172875	7.9313625441484294	7.950918836341724	-8.523778187900958e-4	0.992872609897396	1
V	33647	34047	401	*	6.928896204567368	6.933636061046506	6.926180707008317	6.990620702996571e-4	0.9940265132995646	1
II	798755	799155	401	*	8.577776199470115	8.57173915054694	8.581214633199998	2.9738801803464484e-4	0.9974971495939093	1
