seqnames	start	end	width	strand	Conc	Conc_SPS	Conc_SIR	Fold	p.value	FDR
V	132647	133047	401	*	7.373091433330867	7.2564353131303	7.435747691467802	-0.10803796049500367	0.44690851514515584	0.6413404859513759
XIII	482532	482932	401	*	10.162635329372993	10.252672075203774	10.108544943834566	0.10227453738903607	0.4472580952994986	0.6413404859513759
XVI	856818	857218	401	*	8.391374730053178	8.288949107496885	8.446796033550372	-0.1016194996072512	0.4477547402088979	0.6413404859513759
V	545069	545469	401	*	7.684489681502003	7.600653765642867	7.730295630179228	-0.10081378711682083	0.4483498151765846	0.6413404859513759
XVI	834237	834637	401	*	7.49862856216535	7.745620051160509	7.335840802525472	0.09281983958112114	0.4489383401659632	0.6413404859513759
II	167976	168376	401	*	8.958595267851125	8.873352224598879	9.005135640689685	-0.0956699608104442	0.4511446663028894	0.642680275258832
IV	1468769	1469169	401	*	9.640134680901781	9.726122565941257	9.58859516411538	0.10046631758168138	0.45127332371435375	0.642680275258832
V	422477	422877	401	*	8.047328569745954	7.935360703959771	8.107613140258534	-0.10471392062965933	0.45242397041213694	0.6427216322986331
IV	1095196	1095596	401	*	7.596001826036792	7.483367829059588	7.656624085992238	-0.10704099371521521	0.4535177698111855	0.6427216322986331
VII	993879	994279	401	*	8.353966421359397	8.462691593201017	8.287949037813252	0.10694142543381538	0.45401663522065455	0.6427216322986331
XIV	480772	481172	401	*	8.81493866108084	8.999937807750234	8.69749447187209	0.10370951689519428	0.45463476535277103	0.6427216322986331
XVI	75004	75404	401	*	9.55206554226917	9.65265804081935	9.491269575679066	0.10463482173484379	0.4547954158982719	0.6427216322986331
XIV	339994	340394	401	*	6.906110245508382	6.7724088150976804	6.977292428408463	-0.10801590121167305	0.45642665618736633	0.6440376130251182
X	374278	374678	401	*	6.7110436482034075	6.595476404225696	6.773150101302302	-0.10379584184093588	0.45774995117366846	0.6449157045632082
XV	427360	427760	401	*	8.034028913808594	7.940724535219963	8.084755825262716	-0.09786790553281893	0.4602487712617621	0.646890910235832
XIV	495054	495454	401	*	9.042532775441508	8.946542279766046	9.094646813540084	-0.09917381275651167	0.4605582023961631	0.646890910235832
XVI	645308	645708	401	*	10.392328833440665	10.495132470149876	10.330118029916221	0.10410873883224488	0.4622140176881021	0.6480883057236833
VII	384135	384535	401	*	9.716848113943799	9.82464850585412	9.651426905968565	0.10523058291207411	0.46334820881739275	0.6480883057236833
XI	389960	390360	401	*	6.630761666658934	6.477682053086173	6.711455437529849	-0.10620851977540795	0.46352402735454734	0.6480883057236833
VII	413160	413560	401	*	10.45823788553536	10.59910462854035	10.371102478112244	0.10616090867540037	0.46597913131601937	0.6505323229297995
XIII	271558	271958	401	*	8.06552882300062	7.955824277298538	8.12466426543601	-0.10073417733122604	0.46776800493746	0.6506663419869767
IX	257138	257538	401	*	8.678082324983674	8.601344955564311	8.720166634978378	-0.08949734839596808	0.4677724379643237	0.6506663419869767
XV	1091069	1091469	401	*	5.5566079890017	5.399633108521282	5.639190863744167	-0.10554382059120589	0.4688402628983935	0.6506663419869767
XVI	641271	641671	401	*	9.956586384078737	10.043907359358808	9.904208280046529	0.09835703808060883	0.4689041138449626	0.6506663419869767
XV	931196	931596	401	*	8.9155218589787	8.839060813661286	8.957460731838372	-0.0857412270035796	0.4702021393616475	0.65148489188662
XI	231257	231657	401	*	9.852523783516162	9.934758544872599	9.803338424354337	0.09581161401671584	0.47199292667939263	0.6529826955564529
II	338497	338897	401	*	8.061680840497614	8.18696449847279	7.984881393917325	0.10451371747964808	0.4738736769064825	0.6546002744053512
XVI	526877	527277	401	*	8.688952262735656	8.77664371492343	8.636340884034393	0.09781731045300723	0.4785138681474694	0.6600191284792681
IX	139166	139566	401	*	9.205711510572046	9.277627327393603	9.16294769596648	0.09040223659772771	0.47934961472436954	0.6601821041114071
X	97357	97757	401	*	7.438214141091984	7.348620488625435	7.487018354359786	-0.09279978641347446	0.4814550925023163	0.6620907101676098
XVI	812741	813141	401	*	7.191498135841268	7.095731348503263	7.243496799062632	-0.09715272838481763	0.4858005685882982	0.6670694374645288
IV	550791	551191	401	*	7.99731588180694	8.202437456065205	7.865520852869825	0.08847217061294031	0.4918724353669609	0.6744003584763101
VIII	122176	122576	401	*	9.251967865077686	9.165683644594258	9.299050959956206	-0.08929121155119123	0.4972017674027167	0.6806928958489574
XII	510443	510843	401	*	7.638000926918561	7.756970191295546	7.565337227419627	0.09838661976550594	0.5002076671063258	0.6831439439441055
VIII	455619	456019	401	*	7.144261628012887	7.062399657659775	7.189035472596345	-0.09193774037446668	0.5015565427563186	0.6831439439441055
IV	62151	62551	401	*	9.829773132466025	9.903442972581582	9.78592302520423	0.08744693910915072	0.5021813337911945	0.6831439439441055
VII	779578	779978	401	*	8.040274836470854	7.931230754352241	8.09907443699815	-0.09691946564980507	0.502662787893913	0.6831439439441055
XII	370582	370982	401	*	10.044728781303824	10.124924161506094	9.996818459482569	0.0905591805445243	0.5027048370110428	0.6831439439441055
VIII	341539	341939	401	*	8.142521828565373	7.947592721572508	8.243122146124705	-0.09029269933456041	0.5042575962918288	0.6842433460007116
VII	584313	584713	401	*	7.022633577638079	6.914795957837748	7.080819099854672	-0.09541365624576945	0.506629872728845	0.6864499011937222
XIV	503094	503494	401	*	8.836129483388495	8.739411124349052	8.888618720666924	-0.0922577595480105	0.5076605196169336	0.6868348206582043
VII	788227	788627	401	*	8.888984138411626	8.807244394128311	8.933694004702412	-0.08588521962484046	0.510050715936534	0.6890552990625716
VII	190789	191189	401	*	8.18158805048778	8.035819985848423	8.258715370884255	-0.0948859691921882	0.5119634725937524	0.6906252122965575
IV	212671	213071	401	*	7.147386688862886	7.054093843406355	7.198107636090718	-0.09457126049914685	0.5134734004966632	0.690997663810249
III	157455	157855	401	*	7.631900970751647	7.746190349767755	7.562283213699463	0.09515936485952867	0.5137417413545764	0.690997663810249
VII	809724	810124	401	*	10.106925907178463	10.193286092980824	10.055152319710693	0.0907262330203188	0.516804102616274	0.6941018604481344
IV	974224	974624	401	*	7.226158664052869	7.443538841996677	7.08545087570984	0.07760840012145284	0.5194196878549102	0.6965978321086259
XV	79880	80280	401	*	9.29540286658375	9.220787713736154	9.336369102693338	-0.08144954526685752	0.5206354854048109	0.6972120037444338
II	165039	165439	401	*	9.888915142461528	9.950668061785008	9.85240350606795	0.07854128791656503	0.5237291066574575	0.7000530667892777
IX	54078	54478	401	*	9.473669461958123	9.597950051601837	9.397529000163136	0.09235529733759494	0.5253845132506391	0.7000530667892777
XVI	825008	825408	401	*	8.202020300317123	7.999039098509434	8.306354272318263	-0.0830463679849133	0.5255714151093566	0.7000530667892777
XIII	472777	473177	401	*	9.075458687882408	9.003736873516091	9.114896537052244	-0.07995545984639836	0.5258007273384684	0.7000530667892777
I	190018	190418	401	*	10.332670193012188	10.435214840956212	10.270625292098472	0.0917930581412514	0.5269194733622444	0.7005287796145445
XIII	756461	756861	401	*	8.8001342038402	8.88907195392522	8.74673736347621	0.08969406104525111	0.5284234365197513	0.70151451890068
IV	1055902	1056302	401	*	7.813712321831525	7.72487932261094	7.862121477226639	-0.08641420731543746	0.5332292455190603	0.7068745041463046
VII	158961	159361	401	*	8.526826043654621	8.695815979786678	8.420557837803907	0.08254488500545716	0.5368801426318663	0.7106902607500964
VII	951251	951651	401	*	7.680660570194702	7.595588785726275	7.727111615926448	-0.08417162244489733	0.5385374919782524	0.711859903189644
V	335406	335806	401	*	10.501306164367612	10.57729121133979	10.456018935260868	0.08358385235192052	0.5401425752176356	0.7129572011480987
XV	27820	28220	401	*	5.931260293015705	5.864851269026885	5.967879458615389	-0.08572012476594747	0.5427665225214442	0.714221178126908
V	194701	195101	401	*	8.768708659182614	8.66730149590842	8.823608022390003	-0.08738902957773295	0.5432387161812747	0.714221178126908
IV	959937	960337	401	*	7.224289508163822	7.10453797513165	7.2885053243503775	-0.08850369126321987	0.5441559585186821	0.714221178126908
V	42078	42478	401	*	10.209090209886451	10.324711187411728	10.13860743024408	0.08836949122715407	0.5442054846380028	0.714221178126908
II	375870	376270	401	*	9.11529787568651	9.188263259677875	9.071884305561529	0.0824726700923985	0.5471228170632816	0.7170270537011668
XVI	921071	921471	401	*	9.918795225560977	9.981762967648338	9.881539970584402	0.07556615955327455	0.5510889708933127	0.7211975152515613
VII	323927	324327	401	*	8.84025200227651	8.772790767520517	8.877430677468132	-0.0777425018296064	0.5521410431366204	0.7215479540989925
XI	171311	171711	401	*	7.9732632792478695	7.8923981322595775	8.017515103285362	-0.07927985560303219	0.5548299069553795	0.7231032606321528
IX	241567	241967	401	*	7.970079273919485	8.187798218854875	7.829123317107889	0.06775658289634576	0.5549031543546739	0.7231032606321528
V	354825	355225	401	*	8.23721983853551	8.167691621310436	8.275495807080608	-0.07535372723544739	0.5565093041300653	0.7241705230546819
IV	132846	133246	401	*	8.939302157821675	8.998077840832664	8.904608689828114	0.07445745435763013	0.5583637563413482	0.7249171801519997
II	490467	490867	401	*	9.136006470393948	9.071884174939116	9.171407517458878	-0.0745798666525113	0.5590432197705426	0.7249171801519997
VII	165840	166240	401	*	9.411250813907671	9.339440668224103	9.450735392879043	-0.07744673346435146	0.5594469542477388	0.7249171801519997
V	131229	131629	401	*	7.46604808968012	7.356011571762968	7.5253522505068595	-0.08378701442464676	0.5620728582378309	0.7272164715216395
XIII	70114	70514	401	*	9.708946461837924	9.767211481547866	9.67456424423761	0.07249027299720108	0.5630030415968046	0.7272164715216395
IV	1013720	1014120	401	*	9.257752337995088	9.306740809449593	9.228993478883421	0.06674141153890575	0.5636534042354171	0.7272164715216395
VIII	280151	280551	401	*	7.759806799271913	7.6715072954392065	7.807938686092728	-0.08322215812805919	0.5643832181157071	0.7272164715216395
XVI	455072	455472	401	*	9.809948758531506	9.882331026410855	9.766896272564159	0.07873870220088834	0.569016222609582	0.7321607339871544
VII	547326	547726	401	*	10.301732638983294	10.37797355655556	10.256286353390047	0.07893260601250734	0.5741933378743198	0.7371108644836702
IX	254280	254680	401	*	9.874189028211648	9.933553417823287	9.839136522126912	0.07257625215423885	0.5744657498204256	0.7371108644836702
II	378672	379072	401	*	7.042328591806374	7.1066942115167615	7.004216416149142	0.07222219715104741	0.5809218242153723	0.7441355093377772
XIII	306455	306855	401	*	10.03047098722043	10.102929948115706	9.987371023978454	0.07692283843804952	0.5819124136538669	0.7441355093377772
XII	633252	633652	401	*	7.663157018215227	7.560563616213833	7.7186642519195505	-0.08002719900276674	0.5828018533492987	0.7441355093377772
XIII	872704	873104	401	*	8.33714000456406	8.41112975418997	8.293091541851696	0.07554694175271054	0.5831757632962362	0.7441355093377772
XIII	504806	505206	401	*	6.704644848425382	6.640934102441173	6.739826352549546	-0.07260534456122124	0.585696382540307	0.7455849327653354
XVI	572171	572571	401	*	8.503718083585662	8.433047347685529	8.542599546168928	-0.07122565396748502	0.5859325069449322	0.7455849327653354
XII	388586	388986	401	*	9.562919896902805	9.478331748561029	9.609118595053113	-0.0773205153615902	0.5875106491320233	0.7455951071658314
XIII	104340	104740	401	*	6.678384892993747	6.551925416939177	6.745963161799409	-0.07849348568852958	0.5876458300702253	0.7455951071658314
IX	424542	424942	401	*	7.281446647100595	7.1632080706408585	7.344900820910758	-0.07753613680648574	0.5883717910895583	0.7455951071658314
II	651299	651699	401	*	7.890061946989611	8.061759374620742	7.781918401954041	0.06711375512342035	0.5915250563571905	0.7485599062566923
VII	156138	156538	401	*	8.202131172218353	8.117535776042695	8.24833365303259	-0.07610140110571098	0.5943663268232293	0.7511222811502348
XIV	440828	441228	401	*	9.986065764662097	10.040604439748591	9.953949405251274	0.0675207617886921	0.5975057322884716	0.7526510553082886
XIV	273803	274203	401	*	9.238539259875909	9.293024004416685	9.206455624698977	0.06719916487223845	0.5977527139313581	0.7526510553082886
X	609022	609422	401	*	8.55621033265294	8.498248934371558	8.588314750256973	-0.0645420036204802	0.598165054604822	0.7526510553082886
X	521641	522041	401	*	7.879162757530626	7.98830718899904	7.812874883766427	0.07586727412606482	0.5988484483539861	0.7526510553082886
XV	424202	424602	401	*	8.484891410803716	8.415343664602512	8.523177735172176	-0.07220772842285293	0.6005322707747077	0.7537376386258269
IV	542146	542546	401	*	8.483729277879418	8.555567745471143	8.441013317589407	0.07384066454088722	0.6048858842381564	0.7576123685001379
X	291142	291542	401	*	8.156988046705276	8.046041266445435	8.216754530335166	-0.0751419876695857	0.6053464502229609	0.7576123685001379
VII	700560	700960	401	*	8.552054231552203	8.487986884718985	8.587425971579345	-0.06851518755472778	0.6060898948001103	0.7576123685001379
VII	581587	581987	401	*	8.372124404800784	8.32131069468622	8.40037695836674	-0.06280358498757388	0.6163465425567766	0.7693520779200275
IV	411145	411545	401	*	9.444036935139177	9.498494560837148	9.411969754520422	0.06577984943245306	0.61768124600771	0.7693520779200275
IV	721692	722092	401	*	9.429400585535722	9.480701534182227	9.39924535177638	0.0643893042077189	0.6179904191118482	0.7693520779200275
XI	260554	260954	401	*	8.567910615532108	8.626071172978284	8.533592046066229	0.06421932316464725	0.6213721307463594	0.7720037347099192
XVI	575431	575831	401	*	7.479843545202875	7.562851151400617	7.43017423120685	0.07196971178023555	0.621798660239185	0.7720037347099192
IV	1278526	1278926	401	*	8.923201516627076	8.989935146840134	8.88363465292494	0.06849688473782446	0.6226566866258156	0.7720271586196097
III	50521	50921	401	*	9.836228845725852	9.904067232455711	9.795982000993748	0.06934006094629239	0.6237196843517668	0.7723043197895364
XV	391481	391881	401	*	9.77442815269194	9.82184166209733	9.746618272239436	0.06087354315546319	0.6272271036077381	0.775603407686988
XI	514395	514795	401	*	8.179229113508582	8.240367781903053	8.143093089033995	0.0632263406549412	0.6301017612651412	0.7781122420992347
VII	544348	544748	401	*	6.727436012892037	6.657473948388777	6.765941991382925	-0.06365747875983338	0.6322674788565514	0.779740054353924
VII	397931	398331	401	*	9.610620920211163	9.675221594664915	9.572364520749122	0.06679511185413213	0.6363941714444776	0.7837786314978841
VII	962850	963250	401	*	8.150506872723252	8.006724560773192	8.226660920922033	-0.06199954987118646	0.6383357055780312	0.784221512555867
XIII	347069	347469	401	*	8.878749179245604	8.927616636308665	8.850063295125397	0.061349308461613114	0.638458600982983	0.784221512555867
V	140507	140907	401	*	9.29757351273701	9.356964605073387	9.262504715705711	0.06491419353541289	0.6417500415259805	0.7853307326357113
XIV	197931	198331	401	*	9.561617066733849	9.625221049965612	9.523971952118508	0.06533976352330825	0.6419972678949893	0.7853307326357113
X	646740	647140	401	*	8.68501682520264	8.61330279725358	8.724450554924495	-0.06498477777031737	0.6427277175956878	0.7853307326357113
XII	424003	424403	401	*	10.36899741491648	10.310725836070977	10.401268324100572	-0.06156892014184426	0.6427761322550984	0.7853307326357113
V	462035	462435	401	*	8.255416989689698	8.198319207176596	8.28705756557282	-0.058052065260278986	0.6473050107398168	0.7898151324676811
IX	177447	177847	401	*	10.013056040556435	9.957927698723802	10.04363724599214	-0.05932896063553149	0.6486447163821426	0.7904015087040678
IV	368837	369237	401	*	9.662774658602638	9.715843391389747	9.631549534990254	0.060695736604581704	0.6557688904960055	0.7980256339369379
VII	23225	23625	401	*	7.488570111461835	7.427240747752072	7.522479368409741	-0.06314531573944833	0.6575310183846392	0.7991129946022036
IV	416824	417224	401	*	7.710558069869248	7.6375033794657	7.750700583954797	-0.06301423005973486	0.6586347815601703	0.799398415613927
II	452070	452470	401	*	8.009925211761518	8.074752139195256	7.971529953220939	0.06280531937058748	0.6642698492633472	0.8051755748646633
II	45176	45576	401	*	9.066684833819489	9.018150215054186	9.093703000695985	-0.05438911616719325	0.6661578308677463	0.8064015847346402
IV	1016022	1016422	401	*	8.493345107022856	8.441427147737956	8.522194656917618	-0.05428766449564217	0.6696066998629909	0.8095113848540758
V	123138	123538	401	*	9.491959714638426	9.434863989200283	9.523599185172003	-0.05718911697910824	0.6708446050647494	0.8099436176634769
IV	894102	894502	401	*	9.918733229647238	9.964986580335161	9.891621331134045	0.054886887111916985	0.6784587015960657	0.8174963696171612
XVI	525171	525571	401	*	7.237668973133458	7.0766787279416015	7.32219128944146	-0.0479957722999044	0.6798708501948294	0.8174963696171612
VII	785668	786068	401	*	10.240386541112462	10.310782551859754	10.198562237756084	0.06003030651941929	0.6801089348916955	0.8174963696171612
VII	271759	272159	401	*	10.715874815787192	10.771165527248364	10.683301927267966	0.057648902513958274	0.6806545860073321	0.8174963696171612
VI	95620	96020	401	*	9.98047519712484	10.049566052364092	9.939456435807603	0.05944924547366399	0.6828041814095058	0.818971876898318
II	381298	381698	401	*	9.52324324376027	9.576050610467494	9.49217643548378	0.05649170672739584	0.6836634798455523	0.818971876898318
II	341551	341951	401	*	8.730559055365704	8.68022678224291	8.758551106509655	-0.050515577048022904	0.6859252730059915	0.8206128103582734
XII	954373	954773	401	*	10.269276721531451	10.206533103689692	10.303941928512094	-0.05677864246456907	0.6904539123745875	0.8249579212787279
XV	388880	389280	401	*	8.081745669703732	8.036998198533754	8.106706002416802	-0.05096672859967083	0.6933393749723816	0.8266471220707177
XV	671041	671441	401	*	10.286508891988646	10.341557326625535	10.254083121124298	0.055563275973747786	0.6936647589549935	0.8266471220707177
VI	224892	225292	401	*	10.408770851068867	10.452299493047356	10.383294679856213	0.05133386861474711	0.6984348734817472	0.831254959383192
II	405865	406265	401	*	6.558320934685899	6.497498032995384	6.591959199819879	-0.05305870149518134	0.7015513216426302	0.833885291874961
XVI	947808	948208	401	*	0	0.3423380186956585	0	0.01567929970128776	0.7045018223603575	0.8363118407374566
XI	581026	581426	401	*	8.423689593626701	8.3697557894877	8.453627167480585	-0.051291389842896225	0.7067566786336132	0.8373347928776513
XV	882065	882465	401	*	10.324878753400846	10.360718372475066	10.30399200283916	0.04635822339704123	0.7071838413760164	0.8373347928776513
XV	83082	83482	401	*	8.957651335198877	8.91795955259495	8.979851505206643	-0.04397965145057688	0.70996810735522	0.8395509752786663
IV	835845	836245	401	*	9.41162575298127	9.452427995862449	9.387781385664972	0.04816637445456623	0.7123664663141023	0.8413057111796844
VIII	55876	56276	401	*	9.513639734807775	9.466799590099487	9.539738200573971	-0.04733117734039979	0.7196189877958088	0.8477173263585323
XV	586251	586651	401	*	7.677348665950356	7.613547835029679	7.712578234505012	-0.05142465459987622	0.7197016227677	0.8477173263585323
VII	1050239	1050639	401	*	7.831488502693753	7.78544470130383	7.857154165132408	-0.05045901855662777	0.7205597274047524	0.8477173263585323
XVI	587249	587649	401	*	8.227479396455186	8.16597980376331	8.26147970476488	-0.05075486429289028	0.7254257461632554	0.8513538135078214
XI	355640	356040	401	*	9.869098351923762	9.91557159319902	9.841854230494823	0.048973989632003515	0.7255015106414477	0.8513538135078214
XII	573414	573814	401	*	7.386507446837978	7.505581258270101	7.3137755155071105	0.04195314455082787	0.72811223758844	0.8533289918233946
XVI	98628	99028	401	*	7.195867784799367	7.3268812854047	7.115289406053039	0.038475528796541765	0.7331673014921857	0.8581602002198611
XIII	26023	26423	401	*	8.760183190603428	8.696257059916004	8.79547960465752	-0.048810822077254956	0.7378824806232702	0.862145466902982
III	127579	127979	401	*	7.661611388971106	7.595868958101032	7.697875772277166	-0.04798669693533301	0.739140723022147	0.862145466902982
VII	625246	625646	401	*	10.304219045168963	10.267954100229735	10.324539799302077	-0.040757361829794954	0.7406368690410066	0.862145466902982
XV	742182	742582	401	*	6.3552766491817945	6.516886670937065	6.254090024169298	0.0316060267008761	0.7409419171576896	0.862145466902982
II	370941	371341	401	*	7.460686699286744	7.405811333534457	7.491131666537544	-0.047735153967150404	0.7415373108665031	0.862145466902982
IX	382294	382694	401	*	8.764861869374881	8.792305867269668	8.74894195997871	0.040573111788078355	0.742194793246915	0.862145466902982
XV	161642	162042	401	*	9.543486624369406	9.57545414379454	9.52489632088444	0.04133244114186825	0.7446477814862087	0.8639041096687415
XV	968092	968492	401	*	9.47632734554476	9.505759487445463	9.459235404598866	0.0398823780532018	0.7495315370901322	0.8675347225969455
II	392336	392736	401	*	8.783395781101596	8.737664056893559	8.808891732621635	-0.04329299248001546	0.7496631570267084	0.8675347225969455
XV	520550	520950	401	*	9.450413192777276	9.486871176585716	9.42915879488638	0.04331117570750879	0.7511171283691733	0.8681253242457782
V	222218	222618	401	*	9.268496572909047	9.218539475906246	9.296285525790593	-0.044618383881958254	0.7525328368507171	0.8686702759129984
II	9380	9780	401	*	5.943117937444544	5.923729650931761	5.954081084949928	-0.044517337608714555	0.7567854692389909	0.8721885993734271
VII	1026119	1026519	401	*	7.630130636340421	7.720563808148956	7.575789865977898	0.04021474093471279	0.7574768379340959	0.8721885993734271
XII	658214	658614	401	*	7.8040306747651815	7.7590361329651625	7.829125513429887	-0.0426849754686295	0.761081847553487	0.8742177840897386
XVI	614861	615261	401	*	7.601133961692232	7.6618540222891465	7.565253766559504	0.043743309078497924	0.7630900921097443	0.8742177840897386
XIII	309724	310124	401	*	8.344814683001212	8.283240127496672	8.378855081875512	-0.04385581175098024	0.7636538799285405	0.8742177840897386
I	68370	68770	401	*	8.997463790549443	9.026879629905753	8.980381470567453	0.038733237331096654	0.7638496131038113	0.8742177840897386
XV	216309	216709	401	*	9.987265636098417	9.954503501545261	10.005658145662233	-0.03637126671877972	0.7639903243566847	0.8742177840897386
V	264263	264663	401	*	9.062435719555488	9.01032743708988	9.091388093823868	-0.04291424937402088	0.7674653108633287	0.8771032124152327
XVI	339418	339818	401	*	9.151251383221101	9.119169171656381	9.169268763129498	-0.034142376538087084	0.7718146417113225	0.8809794917796733
XIII	343730	344130	401	*	8.386728774085745	8.332125184758498	8.41702733741954	-0.040739104183624884	0.779582181917836	0.8887430078865045
XIII	556976	557376	401	*	9.34489703915997	9.370015588418841	9.330344753744665	0.03324505676714612	0.7819392806951327	0.8903269037617847
VII	516280	516680	401	*	6.884724426890758	6.85012162135325	6.90413110318609	-0.038727395627308044	0.7847324795894322	0.8924028198050403
XII	541186	541586	401	*	7.855864779914269	7.748881151478088	7.913615159610111	-0.03130416816206005	0.7874194113924489	0.8943529117050036
XV	825546	825946	401	*	8.716935005382421	8.750894782114072	8.697164369451551	0.03744656428638014	0.7885784285138887	0.8945649250712425
XIII	610413	610813	401	*	8.289035433399503	8.385147091111303	8.231095741658986	0.03102517525403223	0.7928052190724048	0.8982522186534635
VI	114491	114891	401	*	8.35977376750398	8.245647526020528	8.421151655882388	-0.028048925088198312	0.7956321582594637	0.9003463537499465
VII	428023	428423	401	*	8.590747734338969	8.55118521658292	8.612877135655394	-0.034905158603672284	0.7982473166538956	0.9021959844245503
II	624899	625299	401	*	8.755759419314712	8.775873478477722	8.744138496716598	0.02718975806526658	0.8031813856097109	0.9066587420379557
XIV	281576	281976	401	*	8.637151679564012	8.598926289095619	8.65854846703335	-0.033578334836454476	0.8069075718426749	0.908799625596041
IV	806156	806556	401	*	8.149088001548497	8.074907130639069	8.189825129736779	-0.03230029908114489	0.8070535805564842	0.908799625596041
IX	-164	236	401	*	3.4341682017883812	3.5141966556496054	3.386362114031061	0.03243818747987204	0.8091491005879209	0.9100454432040187
XII	84077	84477	401	*	8.856164430124185	8.832789015017074	8.869353707047361	-0.027649609334980646	0.8111326415152943	0.9108138474926605
I	45268	45668	401	*	9.234670962636436	9.255801821154874	9.222455757605092	0.030770480270167058	0.8118123423304147	0.9108138474926605
IV	1242243	1242643	401	*	9.639353773410326	9.604879771918725	9.658689546961968	-0.03318815278529283	0.8138208748559852	0.9119551825426386
XII	108247	108647	401	*	9.022417408378422	9.053602785774823	9.004289783730487	0.03339473736711991	0.8150118188964537	0.9121786780836221
XVI	129569	129969	401	*	9.646006474537353	9.69268269100058	9.618640272982965	0.03257944942579519	0.8224043228892214	0.9167289454683052
VII	609799	610199	401	*	9.33690513790474	9.315278901167977	9.349118978121522	-0.02457340636226459	0.8224140144360514	0.9167289454683052
XV	770156	770556	401	*	9.650841257810683	9.673107018228036	9.637961959290008	0.02758806964518271	0.8229312619882789	0.9167289454683052
XI	381957	382357	401	*	9.689780619812456	9.657401664034106	9.70796175428719	-0.030783274734650642	0.823063161909587	0.9167289454683052
II	-78	322	401	*	6.046510901398719	6.088456460781638	6.021982836581872	0.03075023871838976	0.8267369458179399	0.9186791939301691
XIII	915075	915475	401	*	8.876286102907601	8.936830854938492	8.840513010903216	0.029212991202176186	0.8276453858159878	0.9186791939301691
I	71014	71414	401	*	8.379935450702169	8.398828671034163	8.369027188221448	0.027524693998990005	0.8278098388783806	0.9186791939301691
XIII	91594	91994	401	*	8.293469601606342	8.312685343336938	8.282373161278988	0.02767390317872344	0.8308026210244103	0.9199620976002038
X	662950	663350	401	*	9.779275105992038	9.75377675798518	9.793645774373248	-0.026941607875311115	0.83185059038301	0.9199620976002038
XI	165953	166353	401	*	7.416221249803388	7.491168966941571	7.371578386223626	0.026277659579219164	0.8319657230471408	0.9199620976002038
V	284548	284948	401	*	8.185140062781713	8.206728440627703	8.172657237663422	0.028108329733643394	0.8331861294570475	0.9202055691482397
XV	479870	480270	401	*	8.49794792162159	8.461142222320948	8.518565706833092	-0.02918489769334732	0.8375095433252079	0.9224144383217872
X	606795	607195	401	*	8.92850314378377	8.888926613785125	8.95064021686389	-0.029865475463994946	0.8375479118328235	0.9224144383217872
V	441997	442397	401	*	10.603996969632691	10.625499034014835	10.591564642767981	0.026407910979632427	0.8381939896054501	0.9224144383217872
XIV	275867	276267	401	*	8.564225009753393	8.506228703311848	8.596348167302956	-0.027006415647899334	0.8420278011828476	0.925526376449486
XVI	296926	297326	401	*	9.182072714197968	9.206690603520782	9.167814415221356	0.027502639352317934	0.8433061773632373	0.9258253975825517
II	680037	680437	401	*	8.31273285856328	8.36518425710578	8.28188159418494	0.02646186352240293	0.8457900930080418	0.9258469094912968
XII	5605	6005	401	*	7.657171634745745	7.753209723872878	7.599278717630403	0.01863861183986323	0.8462333787718959	0.9258469094912968
XIV	663807	664207	401	*	8.983296541792534	8.950678957714116	9.00160932238721	-0.02751895074527182	0.8469007857652547	0.9258469094912968
VII	856704	857104	401	*	10.137380133277732	10.153387830820979	10.12815249407459	0.022424093727871033	0.8485325681757011	0.9258469094912968
XIII	880676	881076	401	*	8.134598219585934	8.157546578369027	8.121319096166436	0.025517244252145896	0.8494641524737916	0.9258469094912968
IV	1459648	1460048	401	*	9.941527852155716	9.971044009958256	9.924386326394703	0.02732033065326976	0.8507111792976443	0.9258469094912968
VII	653999	654399	401	*	8.582964849459973	8.555963507084464	8.598170285625384	-0.02690265032559999	0.8511131490425697	0.9258469094912968
I	32857	33257	401	*	8.14599575705703	8.18055650544656	8.12586855955621	0.02711133441309255	0.8521232409211108	0.9258469094912968
XIV	112534	112934	401	*	9.346246258869762	9.41345905088101	9.306384572906927	0.021965826950416392	0.8523829699338352	0.9258469094912968
XV	384926	385326	401	*	8.636140506661981	8.613223510806538	8.649074322247985	-0.024646501078606452	0.8551646560123373	0.9277729758624415
XI	258604	259004	401	*	9.102327349719324	9.113870774518919	9.095689399756463	0.020625967535252636	0.8607340605268385	0.9327153541633585
XVI	860422	860822	401	*	9.106342085068844	9.134055003365873	9.090263794389926	0.02454813646328309	0.8638382014510473	0.9349778180411334
XV	1003717	1004117	401	*	6.65542803984163	6.682622073796575	6.6396553052183815	0.02220830621627953	0.8658881601171506	0.9351946898249273
VIII	296744	297144	401	*	9.735457093074317	9.749730474308542	9.727237021428968	0.02101081855496449	0.8660716040552587	0.9351946898249273
IX	267998	268398	401	*	9.441858526517148	9.472277481871476	9.424183894454766	0.023785395915720084	0.870287390691391	0.9386452513904804
IX	21813	22213	401	*	4.8471802303552876	4.902897975199635	4.814347937830618	0.022668107254033926	0.8764903945367073	0.9406336662543648
IV	562638	563038	401	*	9.173150826816375	9.15216243016684	9.185008514123403	-0.01920261763662717	0.8765224453306344	0.9406336662543648
