seqnames	start	end	width	strand	Conc	Conc_NQ	Conc_Q	Fold	p.value	FDR
V	434402	434802	401	*	6.7660431503208205	6.850137467523975	6.613981063278236	0.19988160789069387	0.3440682071530518	0.4848731900166415
IV	76778	77178	401	*	8.970910415133329	8.85096543950483	9.151010000505437	-0.2285335760333991	0.3471328739337353	0.48794625730587465
IV	588426	588826	401	*	7.218801303482328	7.047498436216363	7.465634285103494	-0.26310133999723145	0.3473515729974023	0.48794625730587465
IV	461292	461692	401	*	7.355171772117374	7.265651551112753	7.493035385926364	-0.18520998356608842	0.3486323118480213	0.4889692487884293
IV	416829	417229	401	*	8.101715340065963	8.011597862151822	8.240428804822352	-0.19145974016002387	0.35169581666234756	0.49248543947179996
VII	149025	149425	401	*	8.327473070477131	8.24516388473172	8.455008202239606	-0.17981806823107585	0.3535461611639988	0.4942943959401878
X	374310	374710	401	*	7.196897777154288	7.115701603020951	7.322827490784402	-0.1722758553528887	0.3567295714963465	0.49795847125278647
IX	99508	99908	401	*	8.712161551479868	8.626601806564718	8.84436806029962	-0.18441430946953963	0.3618056573968571	0.5042488296003441
IV	1362350	1362750	401	*	7.9996153322641375	8.07383788061966	7.866738080784751	0.17731742762575942	0.3695035442487579	0.5141676677046396
XV	767938	768338	401	*	7.186729824340195	7.2518632854320195	7.071180008705708	0.1600821585378146	0.37117779924090083	0.515686581362947
V	303425	303825	401	*	7.609762118581681	7.531452194127029	7.731514542162324	-0.16743166240838248	0.3722908402214447	0.5164222470156404
IX	415668	416068	401	*	7.412814117577619	7.477457445563233	7.298189726044191	0.16171462695034328	0.3738869631611185	0.5178246672888731
IV	1434306	1434706	401	*	7.942524869547875	7.879350699310089	8.04203127663123	-0.14660690166095813	0.3773480801701568	0.521801642110295
XI	379500	379900	401	*	7.447162222616628	7.362965657473976	7.577412828660738	-0.1782043591796807	0.378965487124711	0.5231448273208991
IV	226906	227306	401	*	7.475025209940535	7.6083818940722026	7.221072110280786	0.24619842213837714	0.37979598704065565	0.5231448273208991
XIV	217300	217700	401	*	8.303880246911753	8.230316603065623	8.418718625092444	-0.1623890628079511	0.3806316006290114	0.5231448273208991
IX	150174	150574	401	*	7.725915153145972	7.786250730408544	7.619385393834898	0.15002933371579577	0.38068391954198755	0.5231448273208991
V	311848	312248	401	*	8.137185575955836	8.05418767708927	8.265712600459215	-0.17671475490459382	0.38316273150567615	0.5257349106705789
VIII	132914	133314	401	*	6.225854304067323	6.320384042867793	6.0530844319501895	0.2034997765424751	0.38378937544203556	0.5257795623315813
IV	211018	211418	401	*	6.793609462954377	6.869761835025233	6.657012065703619	0.17499074959080044	0.3848315553386175	0.526392467503364
IX	129840	130240	401	*	8.67205325189278	8.589749997247093	8.799579836595877	-0.1773378353782025	0.386027352418812	0.5272132822386553
II	101209	101609	401	*	7.104774836455754	7.164250468457725	6.999852683109705	0.1492587230907907	0.3898164059202235	0.5315678262548502
XI	578553	578953	401	*	6.462260343548083	6.381611413297153	6.587399597171845	-0.173758765011539	0.39421669792193365	0.5358009812884565
XII	822808	823208	401	*	8.175026237183838	8.068119184776878	8.337286392642547	-0.20427316062577786	0.3943439892391153	0.5358009812884565
XIII	362846	363246	401	*	7.48492245453867	7.405793473228582	7.607862384651414	-0.16977733209169527	0.394736994124377	0.5358009812884565
II	36310	36710	401	*	8.387178396853702	8.306478549826888	8.51239122754777	-0.1730107917048237	0.4059674278003984	0.5502008784124848
XV	438515	438915	401	*	6.791772779171865	6.854509338992978	6.680739954372384	0.1522294389294595	0.4167118424588016	0.5638990528685618
VIII	562265	562665	401	*	4.440053628858436	4.2776149187188635	4.675753300867512	-0.22315358230960264	0.41852213569585883	0.5654841070089085
IV	959930	960330	401	*	7.157448636999325	7.075824025668935	7.283996690508271	-0.16636571928587934	0.4228742773082063	0.570493499112443
IX	424559	424959	401	*	7.108292346961197	7.254678506280304	6.825521473389936	0.23176362122715513	0.4263033508959917	0.5739175505995149
II	702109	702509	401	*	7.27214777215839	7.337556342724829	7.156078122103679	0.1615224268976843	0.426709320106758	0.5739175505995149
II	592800	593200	401	*	7.823510547940141	7.757550067577331	7.927155656192958	-0.14641655251239907	0.43023424483653333	0.5776041577094686
VI	191403	191803	401	*	6.752346067131078	6.817891999211807	6.636016757726934	0.15336194886674828	0.4307556430375698	0.5776041577094686
VIII	17814	18214	401	*	8.193234230159149	8.110638463311236	8.321182239771971	-0.17026561974927537	0.43624547548212317	0.5840805534064735
IX	131773	132173	401	*	7.5630965946040565	7.508005494789842	7.65048325629297	-0.12930849486914747	0.4371614555307773	0.5844227917594228
II	116828	117228	401	*	8.015407542806587	7.95698108972458	8.107815809392058	-0.1334366919394932	0.4385033647030559	0.5853325456443506
IV	302827	303227	401	*	7.716445118332422	7.6550474444144765	7.813302370096288	-0.1388902930849038	0.4409498011264967	0.5877117078267312
IV	519591	519991	401	*	7.206481502347671	7.126934099786393	7.330027442035273	-0.16270348680041757	0.44206868150683365	0.588316967118117
XI	202813	203213	401	*	6.63465247154981	6.70229329178399	6.514354244490255	0.14513132226170952	0.446431506995955	0.593231056593724
IV	13823	14223	401	*	0	0.3148865058744978	0	0.07562233049960751	0.44858925284844964	0.5949479878356895
XIII	826505	826905	401	*	6.669278062976235	6.738374485427587	6.546212242079768	0.15717388175357921	0.44958989071556354	0.5949479878356895
X	355491	355891	401	*	8.023259252580397	7.9504910902842605	8.136933346118544	-0.15514000609351805	0.44974034334697877	0.5949479878356895
XIII	379144	379544	401	*	7.855642199249077	7.787654350146557	7.962286252824362	-0.1487032944923341	0.45050251696469057	0.5950667574832107
XIV	444328	444728	401	*	7.841145956180912	7.76450703905286	7.960470544323857	-0.15941911734470643	0.4513236623789596	0.5952629526160645
VII	328405	328805	401	*	6.814644014679949	6.752636874662483	6.91241103338695	-0.13791895020858044	0.4530977641438349	0.5967135733144254
XVI	525170	525570	401	*	7.699290633299447	7.783964501132684	7.546090162055566	0.18197079851372655	0.45616928769854853	0.5998660023970512
XII	611740	612140	401	*	8.124938890728119	8.192962710356374	8.003913236931897	0.15972831855529007	0.45789038326013515	0.6012358889988422
XIII	852116	852516	401	*	8.116837533553134	8.044339940485942	8.230115255220838	-0.15221038729149008	0.4594296302444581	0.6020651023504936
XV	678844	679244	401	*	8.058585632812138	7.989079050521426	8.16746941327687	-0.14899498668770103	0.45988249625868205	0.6020651023504936
IV	359444	359844	401	*	6.857978852314401	6.917706751078013	6.752585389294299	0.13645954033840624	0.4660290739061602	0.6092108277798401
XV	87141	87541	401	*	6.728347011143329	6.784567865832743	6.629484632633856	0.13546134840622667	0.47155780087913546	0.6131660992007356
XII	504085	504485	401	*	8.228902430480666	8.159724536218485	8.337301978214326	-0.1499893465144838	0.4716945125173345	0.6131660992007356
XV	606195	606595	401	*	7.697776358797191	7.746799596083975	7.612176972195433	0.12195032693289365	0.4718653984358652	0.6131660992007356
X	-162	238	401	*	2.6284561692189348	2.3029077893887426	3.0471048914679684	-0.19470320720922651	0.4723463688696802	0.6131660992007356
XVI	520210	520610	401	*	9.011206641458575	8.929074799174376	9.13848617392108	-0.16511993736385125	0.47251896006203586	0.6131660992007356
XVI	588341	588741	401	*	7.986205507854683	7.9014164430120495	8.117306790780482	-0.1664713724973528	0.474418558244444	0.6147297570224495
VII	962894	963294	401	*	8.190716548047428	8.008507961806155	8.451037897337988	-0.2077334414600745	0.47753636530067806	0.6178650340513159
X	173158	173558	401	*	9.045425162773135	8.950111932738718	9.191495996333954	-0.1776180847176062	0.47854814372563736	0.6182702294849476
X	26332	26732	401	*	7.906112037808946	7.851672055274791	7.992514996599021	-0.12712237429763576	0.48295830778131876	0.6222545362140245
XIII	610417	610817	401	*	7.634053155595157	7.814270758688012	7.272343988200978	0.1996663073260958	0.48303826709495457	0.6222545362140245
VII	423032	423432	401	*	8.079205381411215	8.00022990720188	8.201922875563083	-0.1597255012885598	0.4878037642694456	0.6274801328175281
V	551121	551521	401	*	7.05516751307101	7.106947725764869	6.964510075376486	0.12688817218032392	0.4913943100612931	0.6311813706883082
XII	732010	732410	401	*	7.740478854133649	7.661500280159358	7.863200840502625	-0.15798917195182563	0.49261205576582967	0.6318092399976735
IV	690537	690937	401	*	7.440855028806912	7.514512864743106	7.309063629984008	0.1635629313972813	0.4933109433202174	0.6318092399976735
IX	232522	232922	401	*	7.865982798627971	7.805049900423443	7.962145622475422	-0.13242561273130582	0.49441742445445835	0.6323113015060631
III	236394	236794	401	*	7.571758534347398	7.510523796292631	7.668372404864089	-0.12932198716856114	0.49774860693852546	0.6356529828868615
X	478116	478516	401	*	0	0	0.37887209169005087	-0.06678842040693614	0.5082983617653684	0.6481902740091513
V	260045	260445	401	*	7.668033765021527	7.611351780147774	7.7578192427004495	-0.12537966149465324	0.5102316020915809	0.6497193782029484
V	431110	431510	401	*	7.583941737731998	7.522936396664905	7.680212836189273	-0.13307856483245234	0.5111738116544244	0.6499839415433414
IV	321754	322154	401	*	8.235073358737763	8.173756091493834	8.331810513670895	-0.13244773217161726	0.5128768388857992	0.6505202060204456
XI	408074	408474	401	*	7.569575625983453	7.635424781239424	7.4526728699638	0.14868163852096442	0.5130656540138655	0.6505202060204456
IV	884301	884701	401	*	7.326936636723205	7.3833196212808865	7.2277733277312475	0.12594782053901302	0.5314188862567797	0.6728264868916309
XV	94432	94832	401	*	6.738739967568933	6.7976460796108675	6.634880979081327	0.13323917285050346	0.5374207171730434	0.679453335283062
XIV	137837	138237	401	*	7.725112689586238	7.678852717595082	7.799061626402575	-0.10341135023236961	0.5484271622665571	0.6923795129898759
X	617814	618214	401	*	7.301590503236132	7.354544289984502	7.208771645408936	0.12327694342540557	0.552614257905629	0.6961042061316511
IV	1359492	1359892	401	*	7.661942544210596	7.70961290124	7.578815210790666	0.11239159372528645	0.5529505727802833	0.6961042061316511
II	668577	668977	401	*	7.772704795726855	7.815899838973337	7.697708545717828	0.1048850011271386	0.5572993837380753	0.7005823218866429
II	605822	606222	401	*	7.9872678691021495	7.937890420255712	8.06598417307084	-0.11033861239322264	0.5642858267240726	0.7067156464843687
XIII	625877	626277	401	*	7.817835329258185	7.767975839512895	7.897286467518361	-0.11207793450669179	0.564304398057444	0.7067156464843687
IV	909393	909793	401	*	7.5927634753912034	7.632739855765695	7.523571461615778	0.09968694173191235	0.5645739684344052	0.7067156464843687
V	257	657	401	*	2.9214661979153655	2.753427387309911	3.164217484065802	-0.16620301016970968	0.5661412084563525	0.7076765105704407
XVI	695030	695430	401	*	7.772013105737511	7.7215968756847815	7.852312181040521	-0.10845938214881906	0.5697409876009203	0.710708131653969
XV	27821	28221	401	*	5.773353857958591	5.715412251598687	5.865033959188455	-0.12511671227264867	0.5713850462883765	0.710708131653969
IV	699509	699909	401	*	6.788742487968983	6.842421385714759	6.6945856622440045	0.12725110697249503	0.5716924014069216	0.710708131653969
X	455043	455443	401	*	7.598627077041775	7.54725032714017	7.6803871226356595	-0.11268347237096232	0.571778745466244	0.710708131653969
XII	329310	329710	401	*	7.925388628850716	7.878742036548337	7.999930217363011	-0.10328888545388117	0.5783514480226665	0.7178696093969984
XVI	566804	567204	401	*	7.286720958101878	7.329969342749833	7.211628210862377	0.1053731083082433	0.5806611165432327	0.7197270142027464
XIII	146006	146406	401	*	8.455511686205622	8.405933931975202	8.534533415601528	-0.10959763963672	0.5864576628682506	0.7258777013132214
XIV	662128	662528	401	*	8.705019324797608	8.653961139667345	8.786295098607315	-0.10944710621468975	0.5872673596015914	0.7258777013132214
XI	313278	313678	401	*	7.041924170742009	6.997046308087751	7.113751172677629	-0.09746068938311608	0.588083968182576	0.7258777013132214
XII	241773	242173	401	*	7.8310376269631075	7.78290376495782	7.90785531230681	-0.10539433170555429	0.5923655279931253	0.7301441396572644
X	204792	205192	401	*	6.966415750288629	7.020505121154537	6.871500674655811	0.12107553523589151	0.5975658750922828	0.7343083065357393
XI	226079	226479	401	*	7.543766962727584	7.498756346642547	7.615798003174305	-0.1002903845547854	0.5987642150806178	0.7343083065357393
VIII	146097	146497	401	*	6.989893174376949	7.031615192912239	6.917557745360096	0.100305490869016	0.59891598546513	0.7343083065357393
X	402412	402812	401	*	7.251115641065359	7.284383498775683	7.193905496123956	0.08649105427730404	0.5990628218291568	0.7343083065357393
XV	781451	781851	401	*	6.75643090316468	6.7954168235537615	6.689017708589644	0.09775896561085902	0.602517279320964	0.7367056149347107
XI	165957	166357	401	*	7.3341043054065915	7.425377016654047	7.167845690226922	0.14891383277877118	0.6044811179866625	0.7367056149347107
XV	461822	462222	401	*	7.555072314205988	7.591735839489725	7.491816681762215	0.09001814057018503	0.6048867076215576	0.7367056149347107
XII	92364	92764	401	*	7.082253895191382	7.0370199835487535	7.1546280275917	-0.09933395951856132	0.6052945032480015	0.7367056149347107
X	378339	378739	401	*	7.110987046243599	7.149775404118239	7.043928256423098	0.09278814083668442	0.6055276349518344	0.7367056149347107
X	236503	236903	401	*	7.8144655321655305	7.769683230739612	7.88614562953231	-0.09677495821736246	0.6060132064095699	0.7367056149347107
XVI	129575	129975	401	*	8.987006750458463	8.845261644104589	9.196102242375849	-0.1484108176744603	0.6089646698950745	0.7392780971977241
IV	130513	130913	401	*	7.980064815229955	7.931842016064548	8.057018420771842	-0.1038439188077557	0.6105380849344442	0.7401728837903878
X	8182	8582	401	*	3.7762720471182023	3.648090806466917	3.967446779905416	-0.1471388048013152	0.6144491019291329	0.7428978076956434
XV	69036	69436	401	*	7.179332452629884	7.223995023930741	7.101677711148835	0.09889547538157084	0.6144646273821592	0.7428978076956434
VII	779609	780009	401	*	8.40533237745478	8.340653860928121	8.507075762398715	-0.12292312429010702	0.6168811708881399	0.7448019593942753
XV	55146	55546	401	*	7.615408776753868	7.554890302717289	7.710951932780708	-0.11915317076753645	0.6188341336716631	0.7451898785714299
XII	289629	290029	401	*	7.631349903211493	7.669704551558785	7.5650686638141735	0.09360555129761433	0.6200462831431388	0.7451898785714299
XI	463121	463521	401	*	6.97568447165835	7.015205151628121	6.907311298324068	0.09044265685978926	0.6202329779963118	0.7451898785714299
IX	21876	22276	401	*	4.8398958874083124	4.775420471686637	4.941337598002112	-0.12126588899139903	0.6205705542453603	0.7451898785714299
XI	143093	143493	401	*	7.397410237330621	7.44654492173826	7.31160691631443	0.11116817554552572	0.6252585574052474	0.7498019285957235
VII	555352	555752	401	*	7.913230603228549	7.864441055918656	7.991049856916281	-0.10344067224690828	0.6271001959087326	0.7509927921234483
IV	520847	521247	401	*	7.586232229088172	7.635750635906412	7.499726402470442	0.1108812673875205	0.6284068520358621	0.7515406270969432
V	100018	100418	401	*	7.40864291760344	7.360687042934103	7.48518852619815	-0.1012032527578221	0.6292954185309295	0.7515876456138633
VIII	505676	506076	401	*	8.169219175416686	8.208153871806998	8.101897883909782	0.09172470369569691	0.6397747982975763	0.7630737149506133
X	115724	116124	401	*	7.43141355846332	7.394834930311725	7.490389536982804	-0.08294812605687982	0.6424170006158952	0.7651938701817864
XIV	602134	602534	401	*	7.997811887730934	7.9491702010903325	8.075405382661494	-0.10047128937556238	0.6464435905890085	0.7689550775151511
V	522708	523108	401	*	7.952277324335077	7.9862212560798085	7.893866679729655	0.08406391421806308	0.6497025205053526	0.7717942693251504
XVI	188564	188964	401	*	7.566438841844493	7.604722874304382	7.500284140176479	0.08906460660439976	0.6592740304843692	0.7814850028775832
IV	680106	680506	401	*	7.755379270336961	7.800521317639114	7.676854287029966	0.10343158010884534	0.6596263244627736	0.7814850028775832
II	662511	662911	401	*	8.325061619938678	8.281876630950162	8.39428253638785	-0.09308039125443353	0.6606952758139675	0.7817049720526219
XI	127035	127435	401	*	7.535293980789316	7.498526503341895	7.594564487289998	-0.08257333032378691	0.6657762540529362	0.7866648662708258
XV	274417	274817	401	*	7.622634713540269	7.654644875648033	7.567653701876633	0.07708525685867276	0.6749156318164786	0.795351435017351
XVI	775391	775791	401	*	7.3485876769926985	7.381454323504194	7.292089222074642	0.07509282142094409	0.674925342031673	0.795351435017351
V	33646	34046	401	*	7.504827078493003	7.47276219624595	7.556733955974692	-0.07037920978790749	0.6793419280693523	0.7984871543705183
XIV	253985	254385	401	*	7.867452140328267	7.823596561222977	7.937706322179473	-0.0881210847573346	0.679390765244068	0.7984871543705183
VII	653998	654398	401	*	8.592811380601372	8.503734451365846	8.730043672581358	-0.11833396298468563	0.6842084518990517	0.80277595569843
II	227031	227431	401	*	7.433358080698995	7.464672378414329	7.379608103693837	0.07669250943413057	0.6858772809432965	0.80277595569843
II	332408	332808	401	*	6.971649842015584	7.009629654943116	6.906040078510027	0.08306187002849584	0.6862150989302752	0.80277595569843
XVI	202846	203246	401	*	6.7855355125736185	6.812649823128392	6.7391808734014615	0.06986435714215095	0.6866682468516514	0.80277595569843
VII	1050222	1050622	401	*	8.305965005677123	8.279234926532398	8.349443187573087	-0.06626046014826702	0.6881617781095049	0.8034606512228387
XII	234544	234944	401	*	7.943975669773432	8.012470580378485	7.822054509387367	0.11340869984063803	0.6915491259857023	0.8046650827012344
XV	1003632	1004032	401	*	7.516180069650766	7.551828077361629	7.454736566719341	0.0832279600541815	0.6916194224077652	0.8046650827012344
XV	347373	347773	401	*	8.065268560289608	8.021020360466268	8.136127137935604	-0.0878084300718835	0.6919210485148467	0.8046650827012344
XVI	831858	832258	401	*	8.407498333437523	8.36619742660622	8.473809655068292	-0.08663665033827	0.6940489578060813	0.8060804824913149
I	138941	139341	401	*	7.225581661945475	7.193579064072378	7.277390596303367	-0.0710809578181759	0.6968163221527883	0.808233873008149
XVI	280018	280418	401	*	6.9829428090715036	7.0104130574536025	6.935963735512946	0.06995321390332906	0.7032951851766236	0.8141156396304181
IV	1493448	1493848	401	*	5.887340175979671	5.922195092201771	5.827309430057398	0.07709802036472836	0.7038372594267148	0.8141156396304181
VII	1026491	1026891	401	*	7.5811278771557005	7.606515043208839	7.537797215883124	0.07036866357117069	0.7046469830021471	0.8141156396304181
XII	818735	819135	401	*	8.410193520697065	8.37213183621162	8.47147981108256	-0.08143535198509083	0.7056266469586618	0.8141845926446097
VII	753878	754278	401	*	7.425830532451968	7.452613661249829	7.380056516327028	0.0675159340125322	0.7136297248295991	0.8209057509110564
XIII	759573	759973	401	*	6.948423662798239	6.921217027868578	6.992658054231322	-0.06343725058457048	0.7139433933445614	0.8209057509110564
VII	516259	516659	401	*	7.55642625450131	7.523883745064477	7.609083846624503	-0.068300233458513	0.7147946748780277	0.8209057509110564
VII	405358	405758	401	*	6.866341161804685	6.8341003882804285	6.9185245722681765	-0.07041315254313273	0.7151619592682763	0.8209057509110564
XVI	643449	643849	401	*	7.105008879535533	7.071221159558464	7.159620640918132	-0.07336809202748205	0.7166157531723697	0.8215089916548539
VIII	50594	50994	401	*	8.001970593290709	7.967180413359712	8.058152419810574	-0.07332481222670534	0.719128696206501	0.8227309432980314
IV	1301191	1301591	401	*	7.8213182321182275	7.851908605909208	7.7688471860943515	0.07128003356917041	0.7195409605792953	0.8227309432980314
III	178219	178619	401	*	7.5181861082376855	7.489294049504588	7.565089794181232	-0.06501249511740556	0.7221576026046111	0.8246573913613946
IV	221892	222292	401	*	7.908092339928311	7.870694766896075	7.968344825486658	-0.07788826644167107	0.7237522655166133	0.8247142057439335
XI	618762	619162	401	*	6.834756735163797	6.860850641421995	6.790189878537209	0.06693962903801473	0.7246924867325912	0.8247142057439335
VII	1011180	1011580	401	*	7.451629485390748	7.479922682658933	7.403205056956355	0.062038069107621385	0.7256527071128733	0.8247142057439335
XIII	637017	637417	401	*	7.236190662514751	7.210133895842923	7.278599314499833	-0.06086002610038591	0.7259348771463551	0.8247142057439335
XVI	794542	794942	401	*	7.658561136085061	7.68557173181459	7.612388367706575	0.06557529189377674	0.7308624976300457	0.829247833849475
XIII	880663	881063	401	*	8.14267344596452	8.108386398063514	8.198067610847874	-0.07121735010880924	0.7331547896446811	0.8300638417613371
VIII	62546	62946	401	*	6.721090051634322	6.749575355251776	6.6723278971798825	0.06791047148941418	0.7341269773202661	0.8300638417613371
III	90789	91189	401	*	7.856813135542528	7.702005504516757	8.082803398446604	-0.08380313744484333	0.7343954667786745	0.8300638417613371
V	135253	135653	401	*	6.9669049874334465	6.9971838824738715	6.914983674051732	0.07129813621997123	0.7393019642579362	0.8345436713881039
XVI	56013	56413	401	*	7.310394383712717	7.284238815212353	7.352960059352556	-0.06136846693719728	0.7479310980512448	0.8432089449367537
XI	108815	109215	401	*	8.050645366521973	8.022520128839881	8.096335596454393	-0.06297166207609986	0.7514379515325368	0.8459250937365334
XII	636188	636588	401	*	7.739592184855072	7.71016243716047	7.787345744175845	-0.06363814889668963	0.7525712359891253	0.8459250937365334
IX	392087	392487	401	*	1.3476179928582324	1.5227058139658662	0.9982810687613699	0.06358903677626632	0.7532078800727552	0.8459250937365334
V	138478	138878	401	*	6.832115019185743	6.860311313660281	6.783860900353406	0.06446848415950265	0.7581258262227397	0.850289931199372
XIV	96124	96524	401	*	7.256006182209974	7.279672608017486	7.21567840913936	0.05655389634109269	0.75901587078814	0.850289931199372
VII	107615	108015	401	*	7.394804421486894	7.368804613557749	7.437122537493611	-0.05889734704258073	0.7615237942803066	0.8520209329179157
II	9390	9790	401	*	6.3746209435105925	6.404041186606619	6.32421337798282	0.06061764047448993	0.7639100402251726	0.8531359191460325
XII	1077638	1078038	401	*	0	0	0	-0.029245072993657802	0.7652070551374177	0.8531359191460325
XVI	210053	210453	401	*	6.507554396354799	6.5393593905328284	6.4529365126100116	0.06730878309807312	0.7654123387592654	0.8531359191460325
XV	796863	797263	401	*	7.884684796456065	7.8634714792769795	7.919361555319929	-0.05235171122738933	0.7665704681990047	0.8533520306366278
III	227759	228159	401	*	7.687562625649672	7.665507604401481	7.723587893724972	-0.052757607068573006	0.7694668428194678	0.8555001958482776
II	554739	555139	401	*	7.889777701473732	7.853419864760759	7.948409210111656	-0.06997221132567866	0.77069654523767706	0.8557922741974205
XIII	477734	478134	401	*	7.8866117925029195	7.855165779786826	7.9375450050538	-0.06562029009002289	0.7727643728884406	0.8570131203086089
XV	388845	389245	401	*	8.083211360548033	8.11483538008193	8.028913666185446	0.06879678205873824	0.7744976756913802	0.8578603792075988
V	80098	80498	401	*	7.051743414467767	7.029587643391716	7.087929958532206	-0.050870198813764	0.7772516735317212	0.8598346638444665
XVI	76281	76681	401	*	7.930404015574651	7.911313909269698	7.9616700222022265	-0.044374560110446486	0.792171698410367	0.8752458840114543
IX	-171	229	401	*	3.2696875101405354	3.313898589025828	3.19285147697336	0.07478427453173667	0.7976527091273421	0.879274987031533
XVI	482018	482418	401	*	8.068453893453139	8.094678671193556	8.02365794005969	0.05975872446423502	0.7978110839799359	0.879274987031533
XIV	569750	570150	401	*	7.43303345405805	7.410286343677668	7.470165998503617	-0.05053437971262715	0.7987989712693249	0.879274987031533
XIV	498520	498920	401	*	6.836096607620453	6.8556195308987675	6.802959585641204	0.050465943819168274	0.8017132984736153	0.8810216088724327
XV	167966	168366	401	*	7.845105344866977	7.815901566581515	7.892501835584784	-0.05637719186193059	0.802962454764667	0.8810216088724327
XII	789809	790209	401	*	8.123622715349693	8.147419449883579	8.083067882499407	0.05331463347774691	0.8033722467345233	0.8810216088724327
IV	1401328	1401728	401	*	8.040388506980094	8.05902549686443	8.008781650382065	0.045631502944019214	0.8099352397708831	0.8871196623728113
XII	605177	605577	401	*	7.781499500059394	7.802708465661435	7.745443286805123	0.04909943791592503	0.8155371507329413	0.8912052291872669
XII	36689	37089	401	*	8.487111895558956	8.444377863621073	8.555637277080802	-0.06592542001221255	0.81567936230699	0.8912052291872669
XIII	-158	242	401	*	4.12409177758564	4.073120741089176	4.205235023925652	-0.06481113333691549	0.8215776039764229	0.8965427614292654
I	92466	92866	401	*	7.154702829358092	7.1701721842797035	7.128546160967186	0.038420081328529046	0.8238688429648188	0.8979358694875179
XIII	192258	192658	401	*	7.126937529457967	7.105761358972828	7.161554727746561	-0.042768351697508186	0.829375236430347	0.9026864163242764
XIII	158946	159346	401	*	7.4326386433979215	7.446780322864996	7.408756701115922	0.038015201812428026	0.8302675060880915	0.9026864163242764
VII	277061	277461	401	*	7.760430463122004	7.780430910368679	7.726467607980318	0.04496367981402623	0.8336700869786897	0.9036231756216859
IV	1522725	1523125	401	*	6.506291789564057	6.534226061734583	6.458498024972908	0.04717859525516533	0.8337350798204053	0.9036231756216859
VI	54989	55389	401	*	7.6874591278209845	7.705403174910331	7.6570473233746545	0.04216198924721286	0.834192242353579	0.9036231756216859
XV	682126	682526	401	*	7.6600418188829815	7.642699688155819	7.688490009792987	-0.03881639222803045	0.8382672966031808	0.9069273318995292
XIII	167408	167808	401	*	7.1841326553372715	7.215929257142054	7.129529622258131	0.055166284724762184	0.8445807473325873	0.9126421994985833
XIV	116481	116881	401	*	7.750501010020992	7.763671883463122	7.728278775083358	0.03782103583616574	0.8481694473916255	0.9154023913921812
XII	439850	440250	401	*	7.774327806507946	7.753667602672692	7.8081172968151895	-0.04049622740845633	0.8494279162628687	0.9156439779447488
VIII	280142	280542	401	*	7.820328808372924	7.838793701481447	7.789018896619855	0.04009071533943994	0.8580149532239874	0.9229621740751525
II	680042	680442	401	*	8.172548356435879	8.189397833811045	8.144021070123934	0.03940988025727996	0.8583026771342943	0.9229621740751525
XVI	653755	654155	401	*	7.262015898089202	7.2729034555186285	7.243685365710788	0.029981338734357883	0.8606141056674864	0.9231041182470515
II	504414	504814	401	*	7.373709902021107	7.357492525732041	7.4003402134084535	-0.03250422531419668	0.8609604317575759	0.9231041182470515
X	404825	405225	401	*	7.626220087858362	7.589160290375331	7.68594630002514	-0.05045389287365909	0.8617355245458529	0.9231041182470515
IV	867526	867926	401	*	7.956324606279775	7.940700913308555	7.981993882766825	-0.032879628114552806	0.8626196250069483	0.9231041182470515
II	197400	197800	401	*	7.7592663991489035	7.738657949072551	7.792972824096649	-0.04123478086433393	0.8636499546989362	0.9231041182470515
XI	608387	608787	401	*	6.885735980406121	6.871359179182575	6.909383452929837	-0.029767938302291862	0.8671773533196113	0.92500579869497
XVI	947825	948225	401	*	0.017356157974511816	0	0.31702150180698474	-0.018802223351993073	0.8676410234241632	0.92500579869497
VII	67188	67588	401	*	7.517930480928913	7.5304071734435025	7.496893176746141	0.029460719300543937	0.8685647669101921	0.92500579869497
IV	1201646	1202046	401	*	7.372553049719786	7.385056140500981	7.351470713288753	0.03275286961747124	0.8696660121968144	0.9250654096083903
XV	427362	427762	401	*	7.880259876128097	7.894732952097015	7.85581067904707	0.03666658889563549	0.8722001166970729	0.9264825339288576
X	265323	265723	401	*	6.858033129073752	6.871540438597623	6.835236059588668	0.030965050412547157	0.873597955568851	0.9264825339288576
V	545108	545508	401	*	8.056916898882761	8.039016003501034	8.08626681370357	-0.03514842668276153	0.8757138843405288	0.9264825339288576
VIII	450666	451066	401	*	7.711844728631806	7.722162313036957	7.69448306946471	0.03025312789391268	0.8762229285121259	0.9264825339288576
XI	458372	458772	401	*	6.147812411462752	6.169345166080824	6.111194526341518	0.03176162015353224	0.8762326337835635	0.9264825339288576
XI	428907	429307	401	*	7.655567743538052	7.640953964479911	7.679599822429957	-0.0295962297190925	0.8821623643110892	0.9316392510922602
XV	446730	447130	401	*	7.028506176376059	7.016938654708646	7.047581628656978	-0.025761407205829794	0.8860295198979578	0.933951526037602
X	415714	416114	401	*	7.174182309766645	7.1599732051919345	7.197557516606199	-0.031154252538246663	0.8864624653916222	0.933951526037602
XIV	33	433	401	*	0	0	0	-0.013760525553443329	0.888235431075275	0.9347067259234464
XV	117854	118254	401	*	4.163479929054647	4.138946052873129	4.203464755883149	-0.04028447402900015	0.8893048281355441	0.9347206328978107
IX	324184	324584	401	*	6.776405476633096	6.786751955228286	6.758994726305937	0.025905359806843792	0.8980972171026911	0.9428422741825405
