seqnames	start	end	width	strand	Conc	Conc_WHI	Conc_WT	Fold	p.value	FDR
XII	198019	198419	401	*	6.5862227788001695	6.495064887068793	6.67196150217143	-0.008291407650254786	0.6629035457415307	0.9382706539313285
V	123138	123538	401	*	9.238113386955982	9.169616175547425	9.303505320862367	-0.0101735941218676	0.6631554719481036	0.9382706539313285
IX	102266	102666	401	*	6.904100985969875	6.995300851026585	6.8067445527291275	0.007688115951060366	0.6640794031217216	0.9382706539313285
XI	118362	118762	401	*	5.955014215441317	6.054753497071414	5.847864043413626	0.006795155475689739	0.6644749337768194	0.9382706539313285
XVI	264621	265021	401	*	5.96557588605598	5.869991583869361	6.055218940454179	-0.007798674538156125	0.6648491050586662	0.9382706539313285
XV	866663	867063	401	*	8.56303278928002	8.495717115483984	8.62734706024633	-0.010021149074623504	0.6650306606028027	0.9382706539313285
XIV	480772	481172	401	*	8.640856472403867	8.774640039811892	8.493387004771934	0.005118525675060805	0.6666963241126398	0.9382706539313285
XVI	132218	132618	401	*	8.62040369532353	8.558137571361545	8.680093258923677	-0.01068283483259865	0.667036948904692	0.9382706539313285
XIII	192298	192698	401	*	6.465130879720849	6.382369098030059	6.543401421380458	-0.008637780457651623	0.668115305508924	0.9382706539313285
XIV	663807	664207	401	*	8.70491585467932	8.623349969761975	8.782115963920079	-0.008404258848086783	0.6701721834575303	0.9382706539313285
III	299004	299404	401	*	7.122464134705125	7.237508232899544	6.997444953212527	0.005918585373045346	0.6705004624057822	0.9382706539313285
VII	1022293	1022693	401	*	5.93852565387645	5.855772323434718	6.016788636824887	-0.008818121992767058	0.6708528951708099	0.9382706539313285
IX	232485	232885	401	*	7.5671880138162075	7.495443226028781	7.635533341815346	-0.00944059361857694	0.6714834945136041	0.9382706539313285
XIII	225466	225866	401	*	8.289092121525975	8.22206883518553	8.35313944959979	-0.009652452594253852	0.6726751119617859	0.9382706539313285
XIV	275867	276267	401	*	8.13677589576052	8.276946803233932	7.981505955035844	0.004703333742920033	0.6729124005239484	0.9382706539313285
XV	347350	347750	401	*	7.394031779080724	7.309316907916996	7.474046897296623	-0.008191286159597605	0.6734149067638142	0.9382706539313285
V	42078	42478	401	*	9.921182154275899	10.022220232491996	9.812531460120342	0.00647808837937435	0.6739490159199937	0.9382706539313285
X	294397	294797	401	*	7.951274365100612	8.006488859308131	7.893862331815764	0.010929780906547564	0.674649493194194	0.9382706539313285
VI	191419	191819	401	*	6.296732012253092	6.373194203465499	6.215989443149486	0.008398284433708091	0.6752790751907889	0.9382706539313285
VII	1050239	1050639	401	*	7.628475053377159	7.548781275383356	7.703996080888402	-0.008581382429360601	0.6753648816108513	0.9382706539313285
IV	1359508	1359908	401	*	7.3385242873843	7.26138140507098	7.411750763925451	-0.008674481399790449	0.6754736603533018	0.9382706539313285
V	99998	100398	401	*	6.929482374825506	6.863682145553723	6.992411957570698	-0.010391420932781845	0.6761667864744247	0.9382706539313285
VI	74694	75094	401	*	7.7873437565909365	7.856035025654229	7.715217654666709	0.009085439015883639	0.6780676786781953	0.9394913620240054
XIII	777464	777864	401	*	7.200700731517672	7.310035409563636	7.082395656370241	0.005751062191677089	0.6810867865387009	0.9422554039332404
VII	95345	95745	401	*	6.771194921723503	6.698735330017594	6.840188601078098	-0.009672372029644069	0.6840753833269756	0.9449689979892155
XII	416847	417247	401	*	7.8124359416392775	7.905935595520842	7.71245413937247	0.006320147584667685	0.6898500328489816	0.9512298866561453
VII	433259	433659	401	*	8.30549056177059	8.239443295699836	8.368646056323474	-0.009115603276863248	0.6910439205621564	0.9512298866561453
IX	210454	210854	401	*	5.834066474953539	5.725454311265925	5.935071234129039	-0.0059713099399062225	0.692529950119951	0.9512298866561453
IV	538944	539344	401	*	10.135178807287973	10.058354315083106	10.208118347861845	-0.007770298267808929	0.6927435044126276	0.9512298866561453
XVI	257001	257401	401	*	8.484768766967534	8.411858926731284	8.55417052268138	-0.00790930513779051	0.6966467024001002	0.9551638840657112
IV	1055902	1056302	401	*	7.471106096528364	7.398972594655853	7.539804077349949	-0.008265767953265715	0.7008313996041866	0.9594715589819222
V	211882	212282	401	*	7.147235636265825	7.075250287052232	7.21579923002024	-0.007667155121543735	0.7037467350509283	0.962031197989382
XV	288317	288717	401	*	6.253284364815174	6.315931133177143	6.187793281754722	0.007898668934584994	0.7061487688708421	0.9633694098358659
II	60782	61182	401	*	6.790048844047517	6.71396593327207	6.862319597868657	-0.007667693477973869	0.7078148302752107	0.9633694098358659
XV	300943	301343	401	*	6.447059158084894	6.368745517812725	6.521339697615914	-0.007023840505244542	0.7078670880967884	0.9633694098358659
I	210874	211274	401	*	3.871953201859677	3.753237419287835	3.981638544212362	-0.004654147759888166	0.7094950397848562	0.9636217387028344
IV	1233675	1234075	401	*	7.559394835827085	7.4964528553830885	7.619705192695187	-0.00818646723132879	0.7108732310120128	0.9636217387028344
XI	518834	519234	401	*	9.11594454474253	9.024809296373618	9.201663237412506	-0.005829486012747765	0.7134835740717149	0.9636217387028344
XII	125014	125414	401	*	7.621636199167684	7.55472929572712	7.685577243581264	-0.007668108514490781	0.7142978436545819	0.9636217387028344
VIII	48250	48650	401	*	8.118808265330356	8.180752498838515	8.054084579035456	0.007819412084976416	0.7156225219138006	0.9636217387028344
II	116818	117218	401	*	8.009708199000567	8.078652380158802	7.937303202610666	0.007138139679322582	0.716164560131574	0.9636217387028344
XII	737694	738094	401	*	7.791842905452979	7.734163339972147	7.847304796750421	-0.008887643740075259	0.7166962197838513	0.9636217387028344
XIII	904333	904733	401	*	7.685789879163504	7.773486373802723	7.592415621843585	0.0055528254470585394	0.7193020219608562	0.9636217387028344
IX	131765	132165	401	*	7.106401293746315	7.042827340802111	7.167291630742631	-0.007505455363945916	0.7197595927756603	0.9636217387028344
XI	355640	356040	401	*	9.55953205779573	9.620276211327612	9.496117442993704	0.007603907038632392	0.7213434979332844	0.9636217387028344
IV	421660	422060	401	*	6.230239032114827	6.316264533361111	6.13875688380233	0.005794024377975396	0.7217929201246792	0.9636217387028344
IV	147744	148144	401	*	8.404379875480016	8.460180443634439	8.346333914089392	0.008527420625278868	0.7222068280353321	0.9636217387028344
IV	569770	570170	401	*	6.338534019706881	6.2713671236364785	6.402712473030134	-0.007005149309705918	0.7222446454773568	0.9636217387028344
IV	1493075	1493475	401	*	6.578888249381232	6.519351457720643	6.636065156587838	-0.007898701123982381	0.7256054077280432	0.9636217387028344
IV	359461	359861	401	*	6.336050822921063	6.391938536447601	6.277910554762674	0.0076324990453015985	0.7261093220861219	0.9636217387028344
XVI	502592	502992	401	*	9.851986447675477	9.778426789138939	9.921976729167229	-0.006385560506643804	0.7265987881931276	0.9636217387028344
II	697462	697862	401	*	6.8672607917707404	6.798816666566048	6.9326043427327235	-0.007283471871014597	0.7268620794161179	0.9636217387028344
XVI	210055	210455	401	*	5.919179581718955	5.9671192953787955	5.869591950055676	0.007881566141307377	0.7272220051967611	0.9636217387028344
IV	926845	927245	401	*	7.865346237850641	7.818271819687334	7.910933053203926	-0.009091031769288011	0.727953378693989	0.9636217387028344
XIII	253314	253714	401	*	7.814343801111793	7.7642792802924365	7.86272908887982	-0.00879949011906835	0.7295265402044375	0.9643166910748312
VII	158961	159361	401	*	7.942319929878033	7.812255278135851	8.061622316851206	-0.0036923910069093734	0.730709077010649	0.9644339559490859
X	136247	136647	401	*	8.920175570656886	8.995182235030253	8.841054365246276	0.005811444702049155	0.7317791078830964	0.9644339559490859
II	278417	278817	401	*	6.210507419366492	6.114978132018194	6.300102085904819	-0.004853398640033205	0.7333007954131259	0.9644339559490859
IV	802592	802992	401	*	6.033758862990823	6.093570369591457	5.971360027844084	0.0070116446459810595	0.7348014382691936	0.9644339559490859
IV	1490040	1490440	401	*	9.682964196767797	9.62582656693544	9.737924848018839	-0.0074197634055781165	0.7349799100941306	0.9644339559490859
XIII	774008	774408	401	*	10.655807883151093	10.587793910968953	10.720759265667034	-0.006398837985559538	0.7359050403002807	0.9644339559490859
XV	742182	742582	401	*	7.058121556281312	6.8302464122106485	7.254865045691959	-0.00206974881471743	0.7382152507412341	0.9649047836734922
XIII	463369	463769	401	*	5.5888014881415895	5.657290806630035	5.51689800994042	0.005300148534742001	0.7393897497443	0.9649047836734922
VIII	540698	541098	401	*	3.709891677143186	3.5739214352954796	3.8341435783310938	-0.003361822210476475	0.7394107309671869	0.9649047836734922
IV	1150676	1151076	401	*	5.980787909115491	5.903986923833765	6.053706260270367	-0.0060308401863985416	0.745200471712048	0.9707337205730228
II	624899	625299	401	*	8.55138718741874	8.58372058913199	8.518312490262238	0.01022491852772072	0.745987761353399	0.9707337205730228
V	13224	13624	401	*	5.963093767320896	6.030220509458443	5.892690638396568	0.005694503552536409	0.7478588267440225	0.9717939556560744
X	123075	123475	401	*	8.719096240653107	8.677495155079152	8.759531276148556	-0.008588363879367792	0.7522369827709621	0.974408312589278
XIII	26023	26423	401	*	8.163579526330015	8.235595130792431	8.087779345900822	0.005162648081917833	0.7523407067703627	0.974408312589278
X	606795	607195	401	*	8.676492129673388	8.595829111401198	8.75288297908192	-0.004855776204016489	0.7530481633162789	0.974408312589278
XI	226094	226494	401	*	7.038447445149659	6.979655893760092	7.094936686176948	-0.006718769216600347	0.7550474279397946	0.9745242062856388
XIII	-161	239	401	*	4.597862113848358	4.708204953933124	4.478375667747124	0.003320340868068405	0.756727975040439	0.9745242062856388
VIII	272301	272701	401	*	6.916676486935615	6.9755897602517125	6.855254654728055	0.0058731477149205685	0.7569054036521647	0.9745242062856388
XV	494252	494652	401	*	9.592500852686673	9.547782896953773	9.635874295366573	-0.007762408060703807	0.7573747907545998	0.9745242062856388
XI	140845	141245	401	*	6.298200162804756	6.240573285744142	6.3536133381194775	-0.006360269852528261	0.7606925268350455	0.9745375757063859
XVI	627461	627861	401	*	8.614784608439757	8.559184520016156	8.668321201802284	-0.006174853100767471	0.7610728343032036	0.9745375757063859
XV	371304	371704	401	*	6.239780483741248	6.197878740528146	6.280499499993996	-0.006928138189514013	0.7612974116177456	0.9745375757063859
XIII	436190	436590	401	*	6.954975935088762	6.890069199678915	7.017087811049456	-0.005556963599805368	0.7616343251428184	0.9745375757063859
VIII	122176	122576	401	*	8.984397200613609	8.940480279787446	9.027016650241059	-0.007361489070810795	0.7635235609412641	0.9745375757063859
II	564897	565297	401	*	6.499196330118925	6.426418961607237	6.5684780471730635	-0.00513470757303634	0.7647541461973165	0.9745375757063859
XV	69042	69442	401	*	6.585927015142228	6.6368011279634835	6.533193134673002	0.0058849779402532915	0.7680338193135434	0.9745375757063859
XII	728226	728626	401	*	9.541004132067467	9.504314776286172	9.576783529742638	-0.00827022463509705	0.768057480472263	0.9745375757063859
XI	99508	99908	401	*	10.304169430979723	10.363468544969788	10.242328077774713	0.005392279846134443	0.7696804776144602	0.9745375757063859
XII	732007	732407	401	*	7.058099906560189	7.105169019117951	7.009443182792556	0.006157361127134411	0.7703075791287252	0.9745375757063859
XIII	797905	798305	401	*	7.978017764093059	7.938995719410972	8.016012076830194	-0.007862178108247148	0.7709820267614468	0.9745375757063859
VII	165840	166240	401	*	9.030601960120537	9.07648839545736	8.983207978005575	0.0069641129661392005	0.7718375553741973	0.9745375757063859
X	424188	424588	401	*	7.4604436025814245	7.4988474440371595	7.420989446945683	0.00697466842086013	0.7737604760258389	0.9745375757063859
XIII	379157	379557	401	*	7.355766788706166	7.312377136948424	7.397889490042492	-0.006768884522884589	0.7744785991880776	0.9745375757063859
XII	214764	215164	401	*	6.01005006288415	5.944245123215359	6.072983953916279	-0.004613352202141793	0.7751293365210786	0.9745375757063859
XIII	279838	280238	401	*	6.0342210605685285	5.959758130865522	6.1050285759140195	-0.0043449253044726775	0.775998371040098	0.9745375757063859
VI	114491	114891	401	*	8.016597881519177	8.15978836144117	7.857613482013737	0.0020760214691134407	0.7774644504056016	0.9745375757063859
XIV	146	546	401	*	0	0	0	-3.741389200261936e-4	0.7790415381009912	0.9745375757063859
XIV	651926	652326	401	*	9.163390076288248	9.121317853455093	9.204270064879582	-0.006749096884581505	0.7792716866955429	0.9745375757063859
IV	488653	489053	401	*	6.3986297869792725	6.345500254873062	6.449872036311346	-0.0058622450476432265	0.7796530376899472	0.9745375757063859
XII	29443	29843	401	*	8.191341910924244	8.255655240189196	8.124027268790272	0.004493567932563974	0.7800299067026331	0.9745375757063859
XVI	525171	525571	401	*	7.209703600579616	7.0703147414811935	7.336803715579942	-0.002287376018900927	0.7806893405387025	0.9745375757063859
XII	656803	657203	401	*	6.330950926653045	6.383779167287204	6.276114465501095	0.005463932357238222	0.7843869424147859	0.974792021561407
VII	401312	401712	401	*	6.821827903677906	6.868855610430446	6.773215424960371	0.005775282412686333	0.785762717222797	0.974792021561407
XIV	374727	375127	401	*	6.264823811231576	6.202009124523225	6.325017287849353	-0.005248639182497995	0.7863500430682355	0.974792021561407
XV	316300	316700	401	*	7.453804259419388	7.51265345069033	7.39245208035365	0.004563522741433487	0.7883729131049456	0.974792021561407
VI	255395	255795	401	*	9.139947717134476	9.10751111636771	9.171671042262892	-0.007449920332750101	0.7886144184814773	0.974792021561407
XV	274463	274863	401	*	7.019098256537478	7.0673467555884395	6.9691801704149485	0.005537192127841682	0.7887538598409569	0.974792021561407
IV	442282	442682	401	*	5.628699165133635	5.676938242480955	5.578791164050294	0.004792565867688199	0.789762473884763	0.974792021561407
IX	77507	77907	401	*	5.599729868307071	5.534745387653761	5.661912933613077	-0.004964706931292098	0.7920846668506696	0.974792021561407
III	295302	295702	401	*	6.711149321987926	6.663895139292265	6.756904698601746	-0.005511499628700404	0.7921981529646148	0.974792021561407
VIII	98344	98744	401	*	8.55070574898762	8.600237381667338	8.49941291509834	0.005142466780447134	0.7923025940752066	0.974792021561407
XIII	169816	170216	401	*	7.5088467079777	7.560432013173745	7.45534829083244	0.004994290148095132	0.7925482957912309	0.974792021561407
XVI	404196	404596	401	*	7.334971088223929	7.297831494186839	7.371178536320891	-0.006208014320761747	0.7973020060367283	0.9793295668274901
XIV	633163	633563	401	*	6.490061053575647	6.416765358817699	6.559812329948134	-0.0036231411241187702	0.7989912174592452	0.980095893416674
X	633073	633473	401	*	7.025677996866463	6.983710599361168	7.066459010391668	-0.005650470122118989	0.8011154039882952	0.9802485917485687
XV	606196	606596	401	*	7.245920912718529	7.210005184963932	7.280964197939872	-0.006235951427672292	0.8012466749944823	0.9802485917485687
XI	578771	579171	401	*	6.054957711260281	6.010983944169497	6.097630695575634	-0.005655050558760583	0.8043594707284267	0.981519250740766
IV	769076	769476	401	*	8.80462957475212	8.777098720863288	8.831644881971211	-0.007450324696664678	0.8044190381071059	0.981519250740766
VIII	466809	467209	401	*	6.433193229123062	6.380001102257646	6.484493702282585	-0.0041950315791197445	0.8082346500309804	0.9831381696156164
VIII	358375	358775	401	*	5.758763335434593	5.7127001594429965	5.803401172217047	-0.004533336268435015	0.8087999587162162	0.9831381696156164
XVI	653769	654169	401	*	6.678052015416612	6.6356179799077415	6.71927351667213	-0.005465558195091687	0.8099175723334124	0.9831381696156164
VII	528556	528956	401	*	8.30637501663807	8.269067931125939	8.342741635711269	-0.005949736004326733	0.8100203614876491	0.9831381696156164
XII	374212	374612	401	*	6.016202924551884	5.957010984812737	6.073061706528232	-0.004560171192378586	0.8118230652223264	0.9840279578452441
XI	462804	463204	401	*	6.4456338164484785	6.488061886142998	6.401920078475042	0.004586965591548453	0.8178219934531806	0.9876849763524306
VII	905306	905706	401	*	9.886629257287368	9.924632213971757	9.847598094617302	0.005099430637821306	0.818516061185547	0.9876849763524306
IV	794170	794570	401	*	6.656059627385588	6.613497859824916	6.697401654350425	-0.0043355641629532595	0.8189804344654239	0.9876849763524306
IV	1164905	1165305	401	*	7.643097708527672	7.597692118334485	7.687117755609919	-0.004470030506841844	0.8201000482584496	0.9876849763524306
VII	1000241	1000641	401	*	8.33566199813225	8.371075160853742	8.299357643466061	0.005446365894540205	0.8202079586231054	0.9876849763524306
I	220093	220493	401	*	3.103720360726882	3.1658790649364588	3.0387624855111066	0.0020353914185929417	0.8252517498274494	0.9887650310486279
XV	754969	755369	401	*	6.99308893592319	6.933509838362745	7.0503048601746094	-0.002945700650071279	0.8294777329711962	0.9887650310486279
IX	267998	268398	401	*	9.201210009631504	9.147296948785328	9.253180723337705	-0.0033155510902137674	0.8300015300755348	0.9887650310486279
V	303416	303816	401	*	7.3026923583899075	7.269744669622873	7.3349043709178146	-0.004773771966409277	0.8308882333943469	0.9887650310486279
XVI	593938	594338	401	*	6.122506415461954	6.171315509092765	6.07198802053343	0.0038322433729086826	0.8312508133937794	0.9887650310486279
XIV	662125	662525	401	*	8.505716784955412	8.470769123022182	8.539837862759278	-0.004617367260329451	0.8314526245637253	0.9887650310486279
XII	130784	131184	401	*	6.585765113000871	6.6313743181790805	6.538666819392723	0.003712492502861165	0.8321827536989186	0.9887650310486279
IX	332642	333042	401	*	8.929395083941882	8.902505039861397	8.955793088022498	-0.0056103951278762745	0.8323952041152549	0.9887650310486279
II	159692	160092	401	*	8.049197739978336	8.085544015971298	8.011912063073838	0.004639426914089014	0.8338851232372491	0.9887650310486279
I	92484	92884	401	*	6.696591237950019	6.73496538437176	6.657168423269755	0.0040834849025292086	0.8341653836810954	0.9887650310486279
VI	4718	5118	401	*	9.062877390229774	9.010130516980228	9.113763595359186	-0.0031922551221757124	0.8349649878590767	0.9887650310486279
XII	611743	612143	401	*	8.063069708123122	8.011704626442281	8.112668708604128	-0.0032508271313743094	0.8349770071014666	0.9887650310486279
XI	379483	379883	401	*	6.8052804442694335	6.767662456673042	6.8419424251839684	-0.0044362495875409904	0.8350765533965042	0.9887650310486279
V	250121	250521	401	*	6.44562341773835	6.402387357415251	6.487601351892484	-0.004189520346306795	0.8367278580522393	0.9894468244319539
XIV	310129	310529	401	*	7.535597678335072	7.505234023364142	7.565335435512813	-0.004835452593194998	0.8389337601007806	0.9897529242199568
XVI	566796	567196	401	*	6.758164285910693	6.723444618366394	6.792067993802069	-0.00433568733821333	0.8391383487951807	0.9897529242199568
XV	908671	909071	401	*	9.700185331526637	9.734654001473114	9.664872941742425	0.004327313598830708	0.8405500124600954	0.9900949981135541
XVI	287027	287427	401	*	6.519056254348496	6.487469890384851	6.549965857043957	-0.004397290655771887	0.8419336296400272	0.9900949981135541
IV	117248	117648	401	*	6.872385475176724	6.832779597266384	6.910933053203926	-0.004083904755420198	0.84265693861186175	0.9900949981135541
XIV	547426	547826	401	*	7.934011221608506	7.969363000570438	7.897771376439849	0.003609456099750129	0.8483203927613204	0.9954780119137945
XI	393411	393811	401	*	6.8899968278674395	6.857344992482523	6.921925995323214	-0.003996267147838649	0.8499261946510616	0.9957212191904726
VII	67173	67573	401	*	7.263844235519437	7.300675177716605	7.226048338109061	0.003557777492274533	0.8506922590040342	0.9957212191904726
XIII	924035	924435	401	*	9.209718374889695	9.271238686208436	9.145457371597267	0.0020987837208573216	0.8538661201830596	0.9968648418790665
XII	-93	307	401	*	8.222564768998945	8.183744966086085	8.260367327077137	-0.003194100817717268	0.8572224789995696	0.9968648418790665
XV	1084087	1084487	401	*	1.7047623707095383	1.7764156100296076	1.6293635450677495	0.00114319330267325	0.8582093647393667	0.9968648418790665
IV	699500	699900	401	*	6.766654669580198	6.804363001655325	6.727934225678548	0.0031195906392861143	0.8594216226020921	0.9968648418790665
XVI	812741	813141	401	*	7.2059694861086685	7.232997917045441	7.178425002688054	0.0037690763004833133	0.860364274403343	0.9968648418790665
II	770588	770988	401	*	6.403742549544301	6.432232461112794	6.374678674202262	0.0036638328599944837	0.8605534532722255	0.9968648418790665
VIII	422468	422868	401	*	8.155073385411416	8.126013069546884	8.183559876698128	-0.0038304074505405563	0.8611817008803935	0.9968648418790665
V	33647	34047	401	*	7.025695600831052	7.05948539183923	6.991095390027746	0.0029709357561515243	0.864103301436238	0.9968648418790665
X	585356	585756	401	*	5.6566586118980595	5.696833923466442	5.615332395999519	0.0031054372611790445	0.8647703358889212	0.9968648418790665
XV	304596	304996	401	*	8.890947385498155	8.856248347572741	8.92483142179445	-0.003074604617868915	0.8664068698372358	0.9968648418790665
X	545283	545683	401	*	8.043432925255503	8.009025989888713	8.077038365025286	-0.0028350217576109085	0.8691906186333931	0.9968648418790665
XII	11207	11607	401	*	8.932128312979872	8.891061105486946	8.972058799815821	-0.002464834417835211	0.87150116684286	0.9968648418790665
XIV	559242	559642	401	*	8.751154696593682	8.770551177976156	8.731493879025264	0.004583041559093441	0.8742742262462426	0.9968648418790665
XV	218667	219067	401	*	7.930788083880128	7.907469965867172	7.953735300658025	-0.0035324784615212547	0.8763637947080021	0.9968648418790665
IV	998350	998750	401	*	6.395875505439454	6.363960587035161	6.427099663707306	-0.0029294744635286834	0.8766608472291707	0.9968648418790665
XII	783527	783927	401	*	10.587575917636261	10.55797162489043	10.616584921327695	-0.00301870433590162	0.87706010670096	0.9968648418790665
IV	751493	751893	401	*	6.583173948347417	6.624312316523735	6.540828003712955	0.0024976503231532686	0.8778871583720503	0.9968648418790665
V	342471	342871	401	*	7.65547359278813	7.633689045827536	7.6769340824924495	-0.003705688747685361	0.8780902861664989	0.9968648418790665
III	243	643	401	*	8.801180321661343	8.761177240954618	8.84010405687268	-0.002208827233539156	0.8800248627881875	0.9968648418790665
VII	124226	124626	401	*	7.175832884488675	7.200384447686702	7.150856262528539	0.0033067563043036852	0.8815257842478257	0.9968648418790665
VIII	214079	214479	401	*	7.2890525675011135	7.217243256733052	7.3574564451862345	-0.0011945685901111349	0.8842569090178005	0.9968648418790665
XV	978643	979043	401	*	10.61743632093168	10.593352442618617	10.641124743447941	-0.0031523312042242117	0.8854997330976901	0.9968648418790665
VII	609799	610199	401	*	9.274136842487378	9.260398089120086	9.287745995220222	-0.004475891774924662	0.8874908977102026	0.9968648418790665
III	122595	122995	401	*	9.86465401818112	9.894295999267047	9.834390206755915	0.002506148344177744	0.8885371143021716	0.9968648418790665
XVI	6704	7104	401	*	1.809545777661737	1.8800810296358625	1.7353838945315883	8.293210072709251e-4	0.8891209568590219	0.9968648418790665
IV	550791	551191	401	*	7.35280757992212	7.297397607339951	7.406167886384828	-0.0013608079002235842	0.8899800972936647	0.9968648418790665
IV	644966	645366	401	*	6.942921134225837	6.969635345353779	6.91570291186473	0.0027191508864497314	0.8925651764001639	0.9968648418790665
II	350740	351140	401	*	7.832892197833515	7.807637059428525	7.857712827113194	-0.0025513439428733807	0.8941581761736741	0.9968648418790665
XIII	101425	101825	401	*	6.874396431313575	6.896710476598205	6.851731827369598	0.0025380623683639984	0.8950922641340082	0.9968648418790665
VII	413160	413560	401	*	10.182146113402196	10.214402474650514	10.149152025511597	0.0019514452611969649	0.8977277058743522	0.9968648418790665
X	538389	538789	401	*	6.432556622560646	6.403015308156245	6.461505152705398	-0.0021679468602110743	0.8980578745050484	0.9968648418790665
VII	595777	596177	401	*	5.545921448445675	5.505546797729751	5.5851968837241985	-0.0019674398476816003	0.9010514441102293	0.9968648418790665
VIII	375013	375413	401	*	7.671603143338271	7.6977671125837785	7.6449559000140415	0.002262061300585327	0.9014067141604457	0.9968648418790665
VII	756558	756958	401	*	6.184230643722773	6.213206207504953	6.154661176622496	0.0020295723557823163	0.902028375713416	0.9968648418790665
I	180964	181364	401	*	6.986177267654227	6.963109249275533	7.00888223659466	-0.002388487971399944	0.9030321388885865	0.9968648418790665
XVI	425233	425633	401	*	9.014425089577424	9.031635991238831	8.997006385720077	0.0030654934071474935	0.9046950727307673	0.9968648418790665
IX	415636	416036	401	*	6.898077605731917	6.871451208025353	6.924221478350452	-0.0024837807651063647	0.9048480665040772	0.9968648418790665
IV	1194942	1195342	401	*	6.8858709078116105	6.900242095533626	6.871355122085129	0.0026343855553112917	0.90570931394227	0.9968648418790665
X	662950	663350	401	*	9.481893317959685	9.467185794786346	9.496452417438018	-0.003042823544378999	0.9070942313551331	0.9968648418790665
II	336837	337237	401	*	7.370212094249251	7.347180178951249	7.392882086724337	-0.0024190594241178124	0.9074400081472999	0.9968648418790665
IV	765246	765646	401	*	7.683403299146484	7.7060986037241115	7.660345256604028	0.0024072957091077307	0.9080720160274172	0.9968648418790665
XI	369270	369670	401	*	8.402076916297906	8.41772045137316	8.38626189292016	0.0027998866001887504	0.9098516122431664	0.9968648418790665
IX	177447	177847	401	*	9.858686704375648	9.843203083845614	9.874005911062794	-0.0028263852628573126	0.9099422815831549	0.9968648418790665
XV	438497	438897	401	*	6.102123105783924	6.119898885291648	6.084125571652261	0.0022675217853927766	0.9102578506372351	0.9968648418790665
X	549713	550113	401	*	6.990191805397522	7.014834659567918	6.965120697915891	0.00200893892380911	0.9104857756478423	0.9968648418790665
XII	592386	592786	401	*	6.125359659145672	6.142965079267082	6.10753674059105	0.00213579334505465	0.9117415835517472	0.9968648418790665
I	190018	190418	401	*	10.222722192842046	10.199555684811362	10.245522569251786	-0.0019862547174450233	0.9117806568043897	0.9968648418790665
XI	313276	313676	401	*	6.5944519348321435	6.574320212877188	6.61430659552741	-0.0021566237992539667	0.9126905402614445	0.9968648418790665
IX	439514	439914	401	*	8.956998206063314	8.99641657399661	8.916472494201178	0.0011156554537815947	0.9148179577471941	0.9968648418790665
IV	62	462	401	*	7.2559772708634895	7.228246937893593	7.283184629889245	-0.0015206340931638066	0.9158416893318923	0.9968648418790665
IV	894102	894502	401	*	9.533036607529565	9.517789033481618	9.548124716704876	-0.002514557697093675	0.9170502566480201	0.9968648418790665
XV	976234	976634	401	*	6.385341533009476	6.359020472325308	6.41119097410458	-0.0021698453625841373	0.9177205572511815	0.9968648418790665
XI	666319	666719	401	*	9.228286718950123	9.205215932363808	9.250994369643692	-0.001697855865779981	0.9192696278624112	0.9968648418790665
XVI	870165	870565	401	*	4.906103387038255	4.933974690026718	4.877683015900045	0.001253981908457295	0.9212509093479946	0.9968648418790665
VIII	512101	512501	401	*	7.9381817407311495	7.923584885142045	7.952632386782539	-0.0021001482320219676	0.9229133671590031	0.9968648418790665
V	242137	242537	401	*	8.475316146368076	8.491262101202926	8.4591919709022	0.0023020196483283695	0.9230187662700207	0.9968648418790665
XII	65282	65682	401	*	8.461726152451696	8.48157795337341	8.441597370635812	0.0016140396992019158	0.9269243939867672	0.9968648418790665
VIII	450654	451054	401	*	7.311704282452332	7.332346717175468	7.290762198059601	0.0015587266238178761	0.9277130900486812	0.9968648418790665
XII	588930	589330	401	*	6.526733884054214	6.509135876719686	6.544119815045243	-0.0015694805762402923	0.9277254973984118	0.9968648418790665
XVI	825008	825408	401	*	7.856664670933404	7.822554659778455	7.889986802479506	-9.172403591875153e-4	0.9284928685449388	0.9968648418790665
IV	917949	918349	401	*	3.836056366279817	3.9257562410713533	3.7404074568064423	3.4241455064864114e-4	0.9289187033256344	0.9968648418790665
II	668553	668953	401	*	7.493464242358582	7.479834698517654	7.506966228220223	-0.0017783968918844832	0.9330777595736475	0.9968648418790665
IV	155977	156377	401	*	7.613444090966574	7.601019572126323	7.625762522574854	-0.0016707610940808904	0.9373309150251106	0.9968648418790665
XIV	187761	188161	401	*	6.557494512192806	6.567812918973015	6.547101774418661	0.0015783040152660241	0.9384552154522725	0.9968648418790665
X	374278	374678	401	*	6.349783994575028	6.331192423792968	6.368139026430476	-0.0015746391172114548	0.9395535262804782	0.9968648418790665
X	268422	268822	401	*	7.428213028811771	7.413607369561649	7.4426723029899575	-0.0016644440502550334	0.94006978711551	0.9968648418790665
II	798755	799155	401	*	8.371442293080696	8.38725312672911	8.35545626300277	0.0014113899650216159	0.9411658119207009	0.9968648418790665
II	338497	338897	401	*	8.370691008786993	8.39042417273646	8.350684187470943	0.0012045099904369322	0.9419395762200911	0.9968648418790665
XII	500345	500745	401	*	7.28732106977252	7.302480504081018	7.2720006513126485	0.0012592121448310371	0.9444809433898512	0.9968648418790665
